instance family sequential-except-0 sequential-except-1 sequential-except-2 sequential-except-3
g7-g54 11 1 3 5 12
g7-g55 11 1 1 1 1
g7-g56 11 2 3 8 55
g7-g57 11 1 1 1 1
g7-g61 11 2 2 2 2
g7-g62 11 2 2 2 2
g7-g63 11 975 1915 2926 4094
g7-g64 11 4858 4424 7029 6432
g7-g65 11 335 631 903 1129
g7-g67 11 3 3 3 3
g7-g68 11 15936 30668 39438 47606
g7-g69 11 5 5 5 5
g7-g70 11 4 3 4 5
g7-g71 11 5 5 4 4
g7-g72 11 4 4 4 4
g7-g74 11 1000000 1000000 1000000 80245
g7-g75 11 7 7 8 8
g7-g76 11 14 14 14 14
g7-g77 11 22 23 26 22
g7-g78 11 681 1778 2850 4192
g7-g79 11 9 9 11 24
g7-g80 11 13 13 11 11
g7-g81 11 1113 2056 3012 3852
g7-g83 11 958 2008 2867 3587
g7-g84 11 1000000 1000000 1000000 1000000
g7-g85 11 16 16 16 16
g7-g87 11 17 17 17 18
g7-g88 11 20 26 55 94
g7-g89 11 22 22 22 22
g7-g90 11 30 30 30 30
g7-g91 11 30 30 30 30
g7-g92 11 38 37 38 37
g7-g94 11 50 64 64 60
g7-g95 11 55 55 69 55
g7-g96 11 68 55 68 55
g7-g97 11 55 55 55 68
g7-g98 11 60 56 56 56
g7-g99 11 56 58 56 56
g8-g100 11 61 61 81 69
g8-g101 11 87 75 3904 4278
g8-g102 11 561 30106 34775 34690
g8-g103 11 606 73915 80792 81361
g8-g104 11 1000000 1000001 1000001 4671
g8-g105 11 1000001 1000000 1000000 5506
g8-g106 11 1000000 1000001 1000000 237254
g8-g107 11 1000000 1000001 1000001 1878
g8-g108 11 1000000 1000001 1000001 43594
g8-g109 11 395 387 18317 20501
g8-g110 11 2565 39701 1000000 1000001
g8-g111 11 1000001 1000002 1000001 291725
g8-g112 11 687 2506 7007 20320
g8-g51 11 251 13 22 5
g8-g52 11 0 8 62 83
g8-g53 11 6876 10452 17553 33
g8-g54 11 8 106 1154 1226
g8-g55 11 12 114 579 637
g8-g56 11 13 136 1598 1710
g8-g57 11 1 1 1 1
g8-g61 11 2 2 142 392
g8-g62 11 4 39 1248 1375
g8-g63 11 264586 1000000 16 39045
g8-g64 11 215 492 6 6
g8-g65 11 90 3829 4338 4341
g8-g67 11 4 5 265 327
g8-g68 11 1000000 6 8 6
g8-g69 11 11 727 1142 35158
g8-g70 11 4 4 5 17
g8-g71 11 16 808 1227 39601
g8-g72 11 8 372 922 5926
g8-g74 11 19 604490 608659 613313
g8-g75 11 76 3160 1000000 1000000
g8-g76 11 454 1000000 1000000 1000000
g8-g77 11 724 1000000 1000000 1000000
g8-g78 11 78 831 20350 20593
g8-g79 11 17 33 178 345
g8-g80 11 12 12 12 12
g8-g81 11 248 17153 18668 19220
g8-g83 11 153 13318 14757 14891
g8-g84 11 585 1000000 1000000 1000000
g8-g85 11 17 17 17 17
g8-g87 11 44 521 7235 8500
g8-g88 11 69 838 15367 17334
g8-g89 11 19 19 19 19
g8-g90 11 258 10383 12125 12222
g8-g91 11 43 194 510 1393
g8-g92 11 42 174 497 1782
g8-g94 11 137 1728 4918 10334
g8-g95 11 69 437 727 1295
g8-g96 11 78 591 1328 12499
g8-g97 11 70 210 685 12672
g8-g98 11 159 3485 7456 630
g8-g99 11 174 4450 8733 626
g9-g100 11 65 65 65 65
g9-g101 11 79 79 79 287766
g9-g102 11 81 80 1000000 1000000
g9-g103 11 735 1333 1000000 1000000
g9-g104 11 1000001 14458 239 407
g9-g105 11 1000000 14715 238 393
g9-g106 11 1000001 32216 455 852
g9-g107 11 1000002 61129 444 709
g9-g108 11 1000001 57952 515 849
g9-g109 11 408 414 409 537717
g9-g110 11 3079 6173 1000000 1000001
g9-g111 11 1000001 40241 687 1160
g9-g112 11 717 893 1000001 1000001
g9-g51 11 51 1 1 3
g9-g52 11 0 1 482 523
g9-g53 11 13019 49 5 12
g9-g54 11 8 21 17655 18360
g9-g55 11 6 19 8528 8689
g9-g56 11 12 32 23289 23909
g9-g57 11 1 1 1 1
g9-g61 11 2 2 2 330
g9-g62 11 4 7 5994 6295
g9-g63 11 13001 14 8 14
g9-g64 11 1000000 8686 2351 5529
g9-g65 11 52 114 1000000 1000000
g9-g67 11 4 4 4 19652
g9-g68 11 7 9 7 9
g9-g69 11 5 9 1000000 1000000
g9-g70 11 4 4 5 32
g9-g71 11 5 13 1000000 1000000
g9-g72 11 7 8 1000000 1000000
g9-g74 11 14 23 202998 226406
g9-g75 11 100 188 1000000 1000000
g9-g76 11 374 715 1000000 1000000
g9-g77 11 799 1510 1000000 1000000
g9-g78 11 70 151 331860 340872
g9-g79 11 13 19 37 27149
g9-g80 11 13 13 13 13
g9-g81 11 193 357 1000000 1000000
g9-g83 11 215 353 1000000 1000000
g9-g84 11 721 1417 1000000 1000000
g9-g85 11 18 18 18 18
g9-g87 11 42 81 114617 121952
g9-g88 11 65 140 190700 194793
g9-g89 11 20 20 20 20
g9-g90 11 44 35 2362 292772
g9-g91 11 35 43 104 1000000
g9-g92 11 51 62 215 1000000
g9-g94 11 79 144 85125 114574
g9-g95 11 65 131 1000000 135
g9-g96 11 65 274 77 105
g9-g97 11 65 89 90 123
g9-g98 11 81 2208 85 137
g9-g99 11 82 5121 85 211
g10-g58-normed 11 34018 58527 108231 1000000
g10-g59-normed 11 12121 51182 103458 3106
g10-g60-normed 11 7 32 6 4
g10-g66-normed 11 87 155 182 302
g10-g73-normed 11 882116 140 19 11
g10-g82-normed 11 244 490 699 1050
g10-g86-normed 11 19 19 19 19
g10-g93-normed 11 170 195 390504 171
g11-g58-normed 11 36 257 872 2066
g11-g59-normed 11 10 98 433 951
g11-g60-normed 11 1000000 70458 19 67653
g11-g66-normed 11 826 1710 2576 3400
g11-g73-normed 11 1000000 103088 6661 12684
g11-g82-normed 11 2957 5797 8584 10958
g11-g86-normed 11 19 19 19 19
g11-g93-normed 11 170 171 171 170
g12-g58-normed 11 2 2 2 2
g12-g59-normed 11 2 2 2 2
g12-g60-normed 11 4776 70468 90964 239639
g12-g66-normed 11 4 4 4 4
g12-g73-normed 11 8705 67706 147816 375712
g12-g82-normed 11 20 20 20 28
g12-g86-normed 11 27 20 20 20
g12-g93-normed 11 175 176 178 176
g13-g58-normed 11 2 2 4 16
g13-g59-normed 11 2 2 3 11
g13-g60-normed 11 1000000 27 49783 777
g13-g66-normed 11 4 4 4 6
g13-g73-normed 11 1000000 13 1686 10
g13-g82-normed 11 20 20 20 20
g13-g86-normed 11 20 20 20 20
g13-g93-normed 11 126417 241907 365515 478989
g14-g58-normed 11 2 5 14 6
g14-g59-normed 11 2 4 14 36
g14-g60-normed 11 328525 50 21 5
g14-g66-normed 11 4 4 6 193
g14-g73-normed 11 441168 12 6433 14
g14-g82-normed 11 21 20 21 696
g14-g86-normed 11 21 20 20 20
g14-g93-normed 11 162378 292416 438205 578199
g15-g58-normed 11 2 2 2 5
g15-g59-normed 11 2 2 2 4
g15-g60-normed 11 348907 1000000 411 4
g15-g66-normed 11 6 4 4 6
g15-g73-normed 11 729020 1074 1106 912828
g15-g82-normed 11 21 20 21 21
g15-g86-normed 11 20 20 20 20
g15-g93-normed 11 112243 241676 360221 474708
g16-g58-normed 11 2 2 47 118
g16-g59-normed 11 2 2 23 66
g16-g60-normed 11 1000000 1000000 1000000 1000000
g16-g66-normed 11 86 183 248 333
g16-g73-normed 11 1000000 1000000 1000000 1000000
g16-g82-normed 11 338 660 1060 1278
g16-g86-normed 11 21 21 21 21
g16-g93-normed 11 1000000 1000000 1000000 1000000
g17-g58-normed 11 171882 1000000 1000000 1000000
g17-g59-normed 11 29775 258267 1000000 1000000
g17-g60-normed 11 43627 15046 111901 22
g17-g66-normed 11 46830 101852 146936 179855
g17-g73-normed 11 17 1000000 389066 11182
g17-g82-normed 11 75975 150724 223239 263977
g17-g86-normed 11 23 23 23 23
g17-g93-normed 11 187 187 188 187
g18-g58-normed 11 2 376676 743230 1000000
g18-g59-normed 11 2 68495 173564 523421
g18-g60-normed 11 1000000 1000000 1000000 1000000
g18-g66-normed 11 56103 115860 176528 237360
g18-g73-normed 11 1000000 1000000 1000000 1000000
g18-g82-normed 11 85385 167996 250613 330547
g18-g86-normed 11 32 22 23 32
g18-g93-normed 11 189 188 188 189
g19-g58-normed 11 236 1524 7957 19783
g19-g59-normed 11 57 349 2396 6655
g19-g60-normed 11 1000000 1000000 1000000 1000000
g19-g66-normed 11 4320 8493 15659 19580
g19-g73-normed 11 1000000 1000000 1000000 1000000
g19-g82-normed 11 9197 18107 29603 38598
g19-g86-normed 11 23 22 23 23
g19-g93-normed 11 202 188 196 205
g2-g58-normed 11 1 1 1 1
g2-g59-normed 11 1 1 1 1
g2-g60-normed 11 1 1 1 1
g2-g66-normed 11 4 4 3 3
g2-g73-normed 11 4 4 4 4
g2-g82-normed 11 15 15 15 15
g2-g86-normed 11 60 14 15 15
g2-g93-normed 11 152 152 152 152
g20-g58-normed 11 2 2 2 2
g20-g59-normed 11 2 2 2 2
g20-g60-normed 11 2 2 2 2
g20-g66-normed 11 5 5 5 5
g20-g73-normed 11 7 7 7 7
g20-g82-normed 11 22 22 22 22
g20-g86-normed 11 31 23 31 31
g20-g93-normed 11 204030 408751 609867 791760
g21-g58-normed 11 2 3 2 2
g21-g59-normed 11 2 2 2 2
g21-g60-normed 11 3 2 2 3
g21-g66-normed 11 5 5 5 5
g21-g73-normed 11 7 7 7 7
g21-g82-normed 11 22 22 22 22
g21-g86-normed 11 23 22 23 23
g21-g93-normed 11 128622 230069 449002 564127
g22-g58-normed 11 2 3 42 112
g22-g59-normed 11 2 2 19 94
g22-g60-normed 11 1000000 1000000 1000000 1000000
g22-g66-normed 11 117 235 327 434
g22-g73-normed 11 1000000 1000000 1000000 1000000
g22-g82-normed 11 523 947 1269 1613
g22-g86-normed 11 24 23 23 24
g22-g93-normed 11 241095 527151 708165 896999
g23-g58-normed 11 2 2 2 2
g23-g59-normed 11 2 2 2 2
g23-g60-normed 11 1020 1000000 1000000 1000000
g23-g66-normed 11 5 5 5 5
g23-g73-normed 11 1831 1000000 1000000 1000000
g23-g82-normed 11 34 36 36 25
g23-g86-normed 11 25 24 25 25
g23-g93-normed 11 240759 480251 1000000 1000000
g24-g58-normed 11 201 37 92 328
g24-g59-normed 11 7 16 13 12
g24-g60-normed 11 12 13 10 13
g24-g66-normed 11 1000000 1000000 1000000 1000000
g24-g73-normed 11 15 22 25 28
g24-g82-normed 11 1000000 1000000 1000000 1000000
g24-g86-normed 11 25 25 25 25
g24-g93-normed 11 1000000 1000000 1000000 1000001
g25-g58-normed 11 2 2 3 11
g25-g59-normed 11 2 2 2 2
g25-g60-normed 11 1000000 1000000 14 11
g25-g66-normed 11 6 5 215 329
g25-g73-normed 11 1000000 92 18 174
g25-g82-normed 11 25 25 863 1342
g25-g86-normed 11 25 25 25 25
g25-g93-normed 11 233788 458984 687977 918972
g26-g58-normed 11 2 2 2 2
g26-g59-normed 11 3 3 2 2
g26-g60-normed 11 1000000 1000000 1000000 1000000
g26-g66-normed 11 6 5 6 6
g26-g73-normed 11 1000000 1000000 1000000 1000000
g26-g82-normed 11 26 25 35 26
g26-g86-normed 11 26 25 26 26
g26-g93-normed 11 256123 1000000 1000000 1000000
g27-g58-normed 11 3 3 3 3
g27-g59-normed 11 3 2 3 3
g27-g60-normed 11 3 276 17367 582038
g27-g66-normed 11 6 6 8 8
g27-g73-normed 11 16 870 28899 972402
g27-g82-normed 11 27 26 26 26
g27-g86-normed 11 27 26 27 27
g27-g93-normed 11 218333 533505 822216 1000000
g28-g58-normed 11 1000000 1000000 1000000 633
g28-g59-normed 11 1000000 1000000 1000000 1000000
g28-g60-normed 11 1000000 17 21 26
g28-g66-normed 11 1000000 1000000 1000000 558087
g28-g73-normed 11 1000000 41 50 31116
g28-g82-normed 11 1000000 1000000 1000000 1000000
g28-g86-normed 11 29 28 29 29
g28-g93-normed 11 228 227 260 231
g29-g58-normed 11 3 3 4 3
g29-g59-normed 11 3 3 4 3
g29-g60-normed 11 3 4 3 3
g29-g66-normed 11 7 6 6 6
g29-g73-normed 11 10 10 14 14
g29-g82-normed 11 29 28 28 28
g29-g86-normed 11 30 41 42 29
g29-g93-normed 11 320131 1000000 1000000 1000000
g3-g58-normed 11 1 1 1 1
g3-g59-normed 11 1 1 1 1
g3-g60-normed 11 1 1 2 2
g3-g66-normed 11 7665 3 3 3
g3-g73-normed 11 4 5 5 5
g3-g82-normed 11 31814 3778 18 15
g3-g86-normed 11 228 412 569 18
g3-g93-normed 11 152 152 152 152
g30-g58-normed 11 3 3 3 3
g30-g59-normed 11 3 3 3 3
g30-g60-normed 11 3 3 4 3
g30-g66-normed 11 6 6 6 6
g30-g73-normed 11 9 9 9 9
g30-g82-normed 11 39 38 39 39
g30-g86-normed 11 40 27 28 28
g30-g93-normed 11 192 191 192 192
g31-g58-normed 11 3 3 3 3
g31-g59-normed 11 3 3 3 3
g31-g60-normed 11 3 3 3 3
g31-g66-normed 11 9 6 6 6
g31-g73-normed 11 10 10 10 10
g31-g82-normed 11 29 28 29 28
g31-g86-normed 11 30 29 42 29
g31-g93-normed 11 342470 666291 974714 1000000
g32-g58-normed 11 4 4 3 3
g32-g59-normed 11 3 3 3 3
g32-g60-normed 11 3 3 3 3
g32-g66-normed 11 9 6 9 9
g32-g73-normed 11 10 13 13 10
g32-g82-normed 11 29 28 28 28
g32-g86-normed 11 30 29 29 29
g32-g93-normed 11 184108 367808 546745 726534
g33-g58-normed 11 3 3 3 401
g33-g59-normed 11 3 3 3 818
g33-g60-normed 11 1000000 1000000 1000000 1000000
g33-g66-normed 11 7 311 474 652
g33-g73-normed 11 1000000 1000000 1000000 1000000
g33-g82-normed 11 30 1282 2086 2571
g33-g86-normed 11 45 29 44 29
g33-g93-normed 11 1000000 1000000 1000000 1000000
g34-g58-normed 11 3 3 3 1000000
g34-g59-normed 11 3 3 4 1000000
g34-g60-normed 11 1000000 1000000 1000000 1000000
g34-g66-normed 11 1000000 1000000 1000000 1000000
g34-g73-normed 11 1000000 1000000 1000000 1000000
g34-g82-normed 11 515233 1000000 1000000 1000000
g34-g86-normed 11 33 32 32 32
g34-g93-normed 11 250 1000001 1000001 250
g35-g58-normed 11 3 3 3 3
g35-g59-normed 11 3 3 3 3
g35-g60-normed 11 1000000 1000000 1000000 1000000
g35-g66-normed 11 201 2723 2932 3248
g35-g73-normed 11 1000000 1000000 1000000 1000000
g35-g82-normed 11 833 11296 12195 12963
g35-g86-normed 11 47 47 32 32
g35-g93-normed 11 435226 1000001 1000000 1000000
g36-g58-normed 11 3 3 3 3
g36-g59-normed 11 3 5 3 3
g36-g60-normed 11 1000000 1000000 1000000 1000000
g36-g66-normed 11 278 3044 88657 91698
g36-g73-normed 11 1000000 1000000 1000000 1000000
g36-g82-normed 11 1130 7974 143911 155103
g36-g86-normed 11 48 47 48 33
g36-g93-normed 11 1000000 1000001 1000001 1000000
g37-g58-normed 11 3 3 3 4
g37-g59-normed 11 3 3 3 4
g37-g60-normed 11 4 4 4 4
g37-g66-normed 11 8 7 1584 2131
g37-g73-normed 11 11 11 11 1000000
g37-g82-normed 11 49 32 8436 10500
g37-g86-normed 11 33 32 32 32
g37-g93-normed 11 1000000 1000000 1000000 1000001
g38-g58-normed 11 4 4 3 4
g38-g59-normed 11 4 3 3 3
g38-g60-normed 11 1000000 1000000 1000000 1000000
g38-g66-normed 11 7 7 7 7
g38-g73-normed 11 1000000 1000000 1000000 1000000
g38-g82-normed 11 48 31 32 32
g38-g86-normed 11 45 32 33 33
g38-g93-normed 11 262 261 263 262
g39-g58-normed 11 3 3 3 3
g39-g59-normed 11 3 5 5 5
g39-g60-normed 11 1000000 1000000 1000000 1000000
g39-g66-normed 11 270 442 604 691
g39-g73-normed 11 1000000 1000000 1000000 1000000
g39-g82-normed 11 688 1355 2012 2667
g39-g86-normed 11 33 32 32 49
g39-g93-normed 11 331 251 252 250
g4-g58-normed 11 1 1 1 3
g4-g59-normed 11 1 1 1 1
g4-g60-normed 11 1 1 2 1
g4-g66-normed 11 13 22 31 39
g4-g73-normed 11 6 4 4 4
g4-g82-normed 11 50 82 111 138
g4-g86-normed 11 14 14 14 14
g4-g93-normed 11 16229 30967 44219 57250
g40-g58-normed 11 4 3 4 4
g40-g59-normed 11 4 4 5 4
g40-g60-normed 11 5 5 4 5
g40-g66-normed 11 11 10 7 7
g40-g73-normed 11 11 11 11 11
g40-g82-normed 11 32 31 31 32
g40-g86-normed 11 33 49 33 33
g40-g93-normed 11 245205 496819 752070 1000000
g41-g58-normed 11 4 4 4 5
g41-g59-normed 11 5 4 4 4
g41-g60-normed 11 1000000 1000000 1000000 1000000
g41-g66-normed 11 255 503 785 954
g41-g73-normed 11 1000000 1000000 1000000 1000000
g41-g82-normed 11 1038 2089 3098 3824
g41-g86-normed 11 51 49 34 34
g41-g93-normed 11 1000001 1000000 1000000 1000000
g42-g58-normed 11 4 5 3 5
g42-g59-normed 11 4 4 4 4
g42-g60-normed 11 4 1000000 1000000 1000000
g42-g66-normed 11 225 423 640 834
g42-g73-normed 11 1000000 1000000 1000000 1000000
g42-g82-normed 11 908 1676 2515 3272
g42-g86-normed 11 34 33 33 34
g42-g93-normed 11 455102 845819 1000001 1000000
g43-g58-normed 11 3 3 4 4
g43-g59-normed 11 3 3 4 4
g43-g60-normed 11 4 4 4 4
g43-g66-normed 11 8 11 8 8
g43-g73-normed 11 12 11 11 11
g43-g82-normed 11 34 33 33 33
g43-g86-normed 11 34 33 34 34
g43-g93-normed 11 463628 867398 1000000 1000001
g44-g58-normed 11 4 3 4 4
g44-g59-normed 11 3 4 5 4
g44-g60-normed 11 4 4 4 4
g44-g66-normed 11 8 7 8 10
g44-g73-normed 11 12 11 11 11
g44-g82-normed 11 34 49 33 33
g44-g86-normed 11 51 33 34 34
g44-g93-normed 11 564400 1000001 1000000 1000000
g45-g58-normed 11 3 3 4 4
g45-g59-normed 11 3 3 3 3
g45-g60-normed 11 4 4 5 4
g45-g66-normed 11 8 7 7 7
g45-g73-normed 11 11 11 11 11
g45-g82-normed 11 32 31 32 31
g45-g86-normed 11 33 32 32 32
g45-g93-normed 11 205 228 260 203
g46-g58-normed 11 3 3 3 4
g46-g59-normed 11 3 3 4 4
g46-g60-normed 11 4 4 5 5
g46-g66-normed 11 8 7 10 7
g46-g73-normed 11 12 11 11 11
g46-g82-normed 11 33 32 33 33
g46-g86-normed 11 34 33 33 51
g46-g93-normed 11 1000000 1000000 1000000 1000001
g47-g58-normed 11 3 4 5 5
g47-g59-normed 11 3 4 3 4
g47-g60-normed 11 4 4 4 4
g47-g66-normed 11 8 7 10 10
g47-g73-normed 11 11 11 11 11
g47-g82-normed 11 33 32 32 32
g47-g86-normed 11 34 32 33 33
g47-g93-normed 11 329 205 206 1000001
g48-g58-normed 11 3 3 4 4
g48-g59-normed 11 4 3 4 4
g48-g60-normed 11 4 4 4 4
g48-g66-normed 11 11 8 11 9
g48-g73-normed 11 12 11 11 11
g48-g82-normed 11 33 32 33 33
g48-g86-normed 11 34 49 45 33
g48-g93-normed 11 1000001 1000000 1000001 1000000
g49-g58-normed 11 3 3 4 4
g49-g59-normed 11 3 3 4 4
g49-g60-normed 11 4 4 4 4
g49-g66-normed 11 8 7 7 10
g49-g73-normed 11 12 16 11 11
g49-g82-normed 11 33 47 32 33
g49-g86-normed 11 34 34 34 34
g49-g93-normed 11 369244 748120 1000000 1000000
g5-g58-normed 11 1 1 3 1
g5-g59-normed 11 188 1 1 1
g5-g60-normed 11 155 1 1 1
g5-g66-normed 11 14 3 3 3
g5-g73-normed 11 6 4 4 6
g5-g82-normed 11 53 15 15 15
g5-g86-normed 11 14 61 17 15
g5-g93-normed 11 153 153 211 153
g50-g58-normed 11 4 5 4 4
g50-g59-normed 11 4 4 4 5
g50-g60-normed 11 4 4 4 4
g50-g66-normed 11 8 8 8 8
g50-g73-normed 11 12 15 11 11
g50-g82-normed 11 34 32 33 33
g50-g86-normed 11 35 33 34 34
g50-g93-normed 11 285522 570579 872772 1000000
g6-g58-normed 11 94 1 3 2
g6-g59-normed 11 106 2 2 2
g6-g60-normed 11 7 2 2 2
g6-g66-normed 11 275 390 4862 4892
g6-g73-normed 11 5 5 7 6
g6-g82-normed 11 1072 1300 10045 10570
g6-g86-normed 11 16 16 16 203
g6-g93-normed 11 466 190 158 158
g7-g58-normed 11 1 1 1 1
g7-g59-normed 11 1 1 1 1
g7-g60-normed 11 78906 284054 607381 1000000
g7-g66-normed 11 311 610 906 1130
g7-g73-normed 11 117393 424807 890397 1000000
g7-g82-normed 11 1035 2059 2997 3718
g7-g86-normed 11 16 16 16 16
g7-g93-normed 11 157 157 158 158
g8-g58-normed 11 374 9370 464 5
g8-g59-normed 11 201 4449 10441 3550
g8-g60-normed 11 36 5 7 4
g8-g66-normed 11 91 3780 4281 4327
g8-g73-normed 11 14 8 10 9
g8-g82-normed 11 247 17195 18771 18721
g8-g86-normed 11 17 17 17 17
g8-g93-normed 11 1000000 1000000 1000000 1000000
g9-g58-normed 11 12656 6 3 8
g9-g59-normed 11 20 3 3 6
g9-g60-normed 11 744 5 3 8
g9-g66-normed 11 52 99 1000000 1000000
g9-g73-normed 11 7 9 8 18
g9-g82-normed 11 192 356 1000000 1000000
g9-g86-normed 11 18 18 18 18
g9-g93-normed 11 87462 1000000 1000000 1000000
phase-30-150-0.34-0.36-0.42-1 12 34158 1327 16 2
phase-30-150-0.34-0.36-0.42-2 12 3 2 1 1
phase-30-150-0.34-0.36-0.42-3 12 148711 861 17 2
phase-30-150-0.34-0.36-0.42-4 12 5284 7 4 3
phase-30-150-0.34-0.36-0.42-5 12 71512 6902 4 5
phase-30-150-0.34-0.36-0.42-6 12 777451 1000000 1000000 49816
phase-30-150-0.34-0.36-0.42-7 12 17500 148 1 1
phase-30-150-0.34-0.36-0.42-8 12 71 12 1 1
phase-30-150-0.38-0.38-0.44-1 12 1000000 1000000 54050 120
phase-30-150-0.38-0.38-0.44-2 12 307842 3575 4 2
phase-30-150-0.38-0.38-0.44-3 12 1000000 1000000 34074 89611
phase-30-150-0.38-0.38-0.44-4 12 109263 1001 381 8
phase-30-150-0.38-0.38-0.44-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.38-0.38-0.44-6 12 1000000 1000000 1000000 140146
phase-30-150-0.38-0.38-0.44-7 12 594399 1000000 1000000 1000000
phase-30-150-0.38-0.38-0.44-8 12 1000000 1000000 18753 553
phase-30-150-0.40-0.46-0.48-1 12 333402 11755 517 3
phase-30-150-0.40-0.46-0.48-2 12 1000000 121880 8736 258
phase-30-150-0.40-0.46-0.48-3 12 1000000 95631 12 5
phase-30-150-0.40-0.46-0.48-4 12 1974 44 4 2
phase-30-150-0.40-0.46-0.48-5 12 92121 827 11 2
phase-30-150-0.40-0.46-0.48-6 12 1000000 1000000 493 6
phase-30-150-0.40-0.46-0.48-7 12 150 3 2 2
phase-30-150-0.40-0.46-0.48-8 12 1000000 1000000 7268 889
phase-30-150-0.42-0.46-0.50-1 12 1000000 40230 389 2
phase-30-150-0.42-0.46-0.50-2 12 1000000 1000000 1000000 36837
phase-30-150-0.42-0.46-0.50-3 12 1000000 678 2747 3
phase-30-150-0.42-0.46-0.50-4 12 1000000 1000000 1000000 422648
phase-30-150-0.42-0.46-0.50-5 12 34385 2962 2 2
phase-30-150-0.42-0.46-0.50-6 12 1000000 1000000 344440 13356
phase-30-150-0.42-0.46-0.50-7 12 1000000 4918 398 42
phase-30-150-0.42-0.46-0.50-8 12 13003 342 10 3
phase-30-150-0.44-0.46-0.50-1 12 1000000 1000000 23983 976
phase-30-150-0.44-0.46-0.50-2 12 1000000 1000000 1000000 121554
phase-30-150-0.44-0.46-0.50-3 12 1000000 24470 26 6
phase-30-150-0.44-0.46-0.50-4 12 1000000 13433 321 12
phase-30-150-0.44-0.46-0.50-5 12 1000000 1000000 85712 51
phase-30-150-0.44-0.46-0.50-6 12 544787 10408 668 6
phase-30-150-0.44-0.46-0.50-7 12 1000000 520625 589 15
phase-30-150-0.44-0.46-0.50-8 12 1000000 10900 62 3
phase-30-150-0.46-0.50-0.52-1 12 1000000 1000000 45337 308
phase-30-150-0.46-0.50-0.52-2 12 1000000 14011 52 16
phase-30-150-0.46-0.50-0.52-3 12 1000000 124836 1976 74
phase-30-150-0.46-0.50-0.52-4 12 1000000 217119 1323 19
phase-30-150-0.46-0.50-0.52-5 12 1000000 216089 207 6
phase-30-150-0.46-0.50-0.52-6 12 904107 191924 101 4
phase-30-150-0.46-0.50-0.52-7 12 42509 539 14 2
phase-30-150-0.46-0.50-0.52-8 12 407837 60 2 2
phase-30-150-0.48-0.50-0.54-1 12 1000000 1831 26 97
phase-30-150-0.48-0.50-0.54-2 12 1000000 129373 4560 18
phase-30-150-0.48-0.50-0.54-3 12 1000000 243101 967 6
phase-30-150-0.48-0.50-0.54-4 12 1000000 1000000 19613 4446
phase-30-150-0.48-0.50-0.54-5 12 1000000 585186 1061 5
phase-30-150-0.48-0.50-0.54-6 12 1000000 106701 5971 10
phase-30-150-0.48-0.50-0.54-7 12 1000000 156916 1427 141
phase-30-150-0.48-0.50-0.54-8 12 1000000 99635 10054 20
phase-30-150-0.50-0.52-0.54-1 12 1000000 150709 3399 134
phase-30-150-0.50-0.52-0.54-2 12 1000000 1000000 1000000 22604
phase-30-150-0.50-0.52-0.54-3 12 1000000 1000000 33384 2324
phase-30-150-0.50-0.52-0.54-4 12 1000000 1000000 1000000 147762
phase-30-150-0.50-0.52-0.54-5 12 1000000 6408 9 2
phase-30-150-0.50-0.52-0.54-6 12 1000000 1000000 40027 129981
phase-30-150-0.50-0.52-0.54-7 12 1000000 1000000 1000000 24142
phase-30-150-0.50-0.52-0.54-8 12 1000000 1000000 16966 1375
phase-30-150-0.52-0.54-0.56-1 12 1000000 1000000 1000000 30073
phase-30-150-0.52-0.54-0.56-2 12 1000000 1000000 1000000 22567
phase-30-150-0.52-0.54-0.56-3 12 1000000 1000000 2678 292
phase-30-150-0.52-0.54-0.56-4 12 1000000 1000000 260529 3128
phase-30-150-0.52-0.54-0.56-5 12 305397 2944 8 4
phase-30-150-0.52-0.54-0.56-6 12 1000000 52153 2515 45
phase-30-150-0.52-0.54-0.56-7 12 1000000 1000000 37459 629
phase-30-150-0.52-0.54-0.56-8 12 15025 1325 7 2
phase-30-150-0.54-0.56-0.58-1 12 1000000 1000000 1000000 17955
phase-30-150-0.54-0.56-0.58-2 12 1000000 1000000 1000000 1102
phase-30-150-0.54-0.56-0.58-3 12 1000000 1000000 13148 125
phase-30-150-0.54-0.56-0.58-4 12 1000000 1000000 13966 52
phase-30-150-0.54-0.56-0.58-5 12 1000000 1000000 97030 7595
phase-30-150-0.54-0.56-0.58-6 12 1000000 288194 19354 84
phase-30-150-0.54-0.56-0.58-7 12 1000000 1000000 169340 3669
phase-30-150-0.54-0.56-0.58-8 12 1000000 1000000 437894 20068
phase-30-150-0.56-0.56-0.60-1 12 1000000 1000000 1000000 104567
phase-30-150-0.56-0.56-0.60-2 12 1000000 214548 12644 592
phase-30-150-0.56-0.56-0.60-3 12 1000000 1000000 684285 7551
phase-30-150-0.56-0.56-0.60-4 12 1000000 1000000 1000000 379587
phase-30-150-0.56-0.56-0.60-5 12 1000000 1000000 1000000 1000000
phase-30-150-0.56-0.56-0.60-6 12 1000000 1465 59 2
phase-30-150-0.56-0.56-0.60-7 12 1000000 1000000 1000000 73167
phase-30-150-0.56-0.56-0.60-8 12 1000000 1000000 58154 6915
phase-30-150-0.60-0.58-0.62-1 12 1000000 231515 919 48
phase-30-150-0.60-0.58-0.62-2 12 1000000 1000000 145183 2224
