instance family
g17-g99 11 1000000
g18-g100 11 1000000
g18-g101 11 1000001
g18-g102 11 1000004
g18-g103 11 1000001
g18-g104 11 1000003
g18-g105 11 1000001
g18-g106 11 1000009
g18-g107 11 1000011
g18-g108 11 1000010
g18-g109 11 1000010
g18-g110 11 23251
g18-g111 11 1000014
g18-g112 11 1000007
g18-g51 11 145002
g18-g52 11 473515
g18-g53 11 193695
g18-g54 11 1000000
g18-g55 11 1000000
g18-g56 11 1000000
g18-g57 11 7404
g18-g61 11 272308
g18-g62 11 1000000
g18-g63 11 1000000
g18-g64 11 1000000
g18-g65 11 1000000
g18-g67 11 1000000
g18-g68 11 1000000
g18-g69 11 633170
g18-g70 11 211023
g18-g71 11 666693
g18-g72 11 84674
g18-g74 11 1000000
g18-g75 11 1000000
g18-g76 11 1000000
g18-g77 11 1000000
g18-g78 11 10948
g18-g79 11 121
g18-g80 11 70884
g18-g81 11 1000000
g18-g83 11 270
g18-g84 11 1000001
g18-g85 11 1000001
g18-g87 11 1000000
g18-g88 11 1000000
g18-g89 11 1000000
g18-g90 11 602
g18-g91 11 1000000
g18-g92 11 1000001
g18-g94 11 3159
g18-g95 11 750163
g18-g96 11 1000000
g18-g97 11 1000000
g18-g98 11 1000000
g18-g99 11 1000000
g19-g100 11 360903
g19-g101 11 1000003
g19-g102 11 1000001
g19-g103 11 1000000
g19-g104 11 1000001
g19-g105 11 1000001
g19-g106 11 1000006
g19-g107 11 1000003
g19-g108 11 1000006
g19-g109 11 1000008
g19-g110 11 1000002
g19-g111 11 1000005
g19-g112 11 1000006
g19-g51 11 37756
g19-g52 11 1000000
g19-g53 11 1000000
g19-g54 11 1000000
g19-g55 11 1000000
g19-g56 11 1000000
g19-g57 11 1000000
g19-g61 11 242108
g19-g62 11 1000000
g19-g63 11 1000000
g19-g64 11 1000000
g19-g65 11 1000000
g19-g67 11 89389
g19-g68 11 1000000
g19-g69 11 1000000
g19-g70 11 85428
g19-g71 11 1000000
g19-g72 11 1000000
g19-g74 11 1000000
g19-g75 11 1000000
g19-g76 11 1000000
g19-g77 11 1000000
g19-g78 11 1000000
g19-g79 11 1000000
g19-g80 11 19430
g19-g81 11 1000000
g19-g83 11 1000000
g19-g84 11 1000000
g19-g85 11 361451
g19-g87 11 1000000
g19-g88 11 1000000
g19-g89 11 1000001
g19-g90 11 1000001
g19-g91 11 1000000
g19-g92 11 1000000
g19-g94 11 1000001
g19-g95 11 466772
g19-g96 11 1000001
g19-g97 11 545236
g19-g98 11 1000001
g19-g99 11 1000001
g2-g100 11 11491
g2-g101 11 1583
g2-g102 11 1614
g2-g103 11 1674
g2-g104 11 5141
g2-g105 11 5182
g2-g106 11 12324
g2-g107 11 12270
g2-g108 11 15268
g2-g109 11 16529
g2-g110 11 21854
g2-g111 11 24414
g2-g112 11 37421
g2-g51 11 5
g2-g52 11 4
g2-g53 11 5
g2-g54 11 11
g2-g55 11 11
g2-g56 11 11
g2-g57 11 93
g2-g61 11 16
g2-g62 11 26
g2-g63 11 37
g2-g64 11 85
g2-g65 11 37
g2-g67 11 32
g2-g68 11 67
g2-g69 11 42
g2-g70 11 39
g2-g71 11 59
g2-g72 11 45
g2-g74 11 66
g2-g75 11 94
g2-g76 11 221
g2-g77 11 482
g2-g78 11 82
g2-g79 11 119
g2-g80 11 284
g2-g81 11 347
g2-g83 11 219
g2-g84 11 727
g2-g85 11 243
g2-g87 11 264
g2-g88 11 268
g2-g89 11 254
g2-g90 11 512
g2-g91 11 555
g2-g92 11 744
g2-g94 11 1057
g2-g95 11 1252
g2-g96 11 1256
g2-g97 11 1362
g2-g98 11 1279
g2-g99 11 1347
g20-g100 11 909365
g20-g101 11 1000002
g20-g102 11 1000003
g20-g103 11 1000001
g20-g104 11 1000002
g20-g105 11 1000001
g20-g106 11 1000006
g20-g107 11 1000009
g20-g108 11 1000010
g20-g109 11 1000008
g20-g110 11 1005032
g20-g111 11 1000011
g20-g112 11 1000006
g20-g51 11 27578
g20-g52 11 12243
g20-g53 11 59756
g20-g54 11 29935
g20-g55 11 29944
g20-g56 11 31465
g20-g57 11 5876
g20-g61 11 41548
g20-g62 11 47161
g20-g63 11 747481
g20-g64 11 1000000
g20-g65 11 84762
g20-g67 11 68176
g20-g68 11 1000000
g20-g69 11 82682
g20-g70 11 62644
g20-g71 11 84478
g20-g72 11 17509
g20-g74 11 56866
g20-g75 11 352398
g20-g76 11 1000000
g20-g77 11 1000000
g20-g78 11 159070
g20-g79 11 158702
g20-g80 11 47865
g20-g81 11 342335
g20-g83 11 319904
g20-g84 11 1000000
g20-g85 11 269947
g20-g87 11 311094
g20-g88 11 321339
g20-g89 11 289302
g20-g90 11 522046
g20-g91 11 481596
g20-g92 11 588258
g20-g94 11 831797
g20-g95 11 360950
g20-g96 11 394232
g20-g97 11 381908
g20-g98 11 503447
g20-g99 11 503357
g21-g100 11 151570
g21-g101 11 189195
g21-g102 11 191940
g21-g103 11 199986
g21-g104 11 372570
g21-g105 11 377027
g21-g106 11 913894
g21-g107 11 862701
g21-g108 11 1000012
g21-g109 11 1009343
g21-g110 11 1006545
g21-g111 11 1011191
g21-g112 11 1009264
g21-g51 11 693
g21-g52 11 1431
g21-g53 11 1598
g21-g54 11 3042
g21-g55 11 3246
g21-g56 11 3108
g21-g57 11 1046
g21-g61 11 3732
g21-g62 11 5951
g21-g63 11 5894
g21-g64 11 1000000
g21-g65 11 6435
g21-g67 11 8188
g21-g68 11 143102
g21-g69 11 5491
g21-g70 11 6223
g21-g71 11 5597
g21-g72 11 3231
g21-g74 11 9053
g21-g75 11 45783
g21-g76 11 181606
g21-g77 11 1000000
g21-g78 11 15740
g21-g79 11 20281
g21-g80 11 10855
g21-g81 11 30597
g21-g83 11 37301
g21-g84 11 404495
g21-g85 11 37128
g21-g87 11 40221
g21-g88 11 41000
g21-g89 11 40127
g21-g90 11 73842
g21-g91 11 41260
g21-g92 11 53461
g21-g94 11 131319
g21-g95 11 88693
g21-g96 11 90587
g21-g97 11 90474
g21-g98 11 95816
g21-g99 11 96230
g22-g100 11 1000001
g22-g101 11 1000001
g22-g102 11 1000001
g22-g103 11 1000000
g22-g104 11 1000002
g22-g105 11 1000003
g22-g106 11 1000008
g22-g107 11 1000009
g22-g108 11 1000010
g22-g109 11 1000007
g22-g110 11 1000005
g22-g111 11 1000002
g22-g112 11 1000006
g22-g51 11 1000000
g22-g52 11 1000000
g22-g53 11 1000000
g22-g54 11 1000000
g22-g55 11 1000000
g22-g56 11 1000000
g22-g57 11 1000000
g22-g61 11 1000000
g22-g62 11 1000000
g22-g63 11 1000000
g22-g64 11 1000000
g22-g65 11 1000000
g22-g67 11 1000000
g22-g68 11 1000000
g22-g69 11 1000000
g22-g70 11 1000000
g22-g71 11 1000000
g22-g72 11 1000000
g22-g74 11 1000000
g22-g75 11 1000000
g22-g76 11 1000000
g22-g77 11 1000000
g22-g78 11 1000000
g22-g79 11 1000000
g22-g80 11 1000000
g22-g81 11 1000000
g22-g83 11 1000000
g22-g84 11 1000000
g22-g85 11 1000001
g22-g87 11 1000000
g22-g88 11 1000000
g22-g89 11 1000001
g22-g90 11 1000000
g22-g91 11 1000001
g22-g92 11 1000001
g22-g94 11 1000001
g22-g95 11 1000001
g22-g96 11 1000001
g22-g97 11 1000001
g22-g98 11 1000001
g22-g99 11 1000001
g23-g100 11 1000001
g23-g101 11 1000001
g23-g102 11 1000004
g23-g103 11 1000001
g23-g104 11 1000002
g23-g105 11 1000002
g23-g106 11 1000009
g23-g107 11 1000009
g23-g108 11 1000013
g23-g109 11 1000002
g23-g110 11 1000003
g23-g111 11 1000005
g23-g112 11 1000006
g23-g51 11 1000000
g23-g52 11 1000000
g23-g53 11 1000000
g23-g54 11 1000000
g23-g55 11 1000000
g23-g56 11 1000000
g23-g57 11 1000000
g23-g61 11 1000000
g23-g62 11 1000000
g23-g63 11 1000000
g23-g64 11 1000000
g23-g65 11 1000000
g23-g67 11 1000000
g23-g68 11 1000000
g23-g69 11 1000000
g23-g70 11 1000000
g23-g71 11 1000000
g23-g72 11 1000000
g23-g74 11 1000000
g23-g75 11 1000000
g23-g76 11 1000000
g23-g77 11 1000000
g23-g78 11 1000000
g23-g79 11 1000000
g23-g80 11 1000000
g23-g81 11 1000001
g23-g83 11 1000000
g23-g84 11 1000000
g23-g85 11 1000001
g23-g87 11 1000001
g23-g88 11 1000000
g23-g89 11 1000000
g23-g90 11 1000001
g23-g91 11 1000000
g23-g92 11 1000000
g23-g94 11 1000001
g23-g95 11 1000001
g23-g96 11 1000001
g23-g97 11 1000001
g23-g98 11 164196
g23-g99 11 172592
g24-g100 11 1000001
g24-g101 11 1000002
g24-g102 11 1000001
g24-g103 11 1000002
g24-g104 11 1000002
g24-g105 11 1000001
g24-g106 11 1000005
g24-g107 11 1000010
g24-g108 11 1000016
g24-g109 11 1000005
g24-g110 11 1000006
g24-g111 11 1000015
g24-g112 11 1000003
g24-g51 11 1000000
g24-g52 11 1000000
g24-g53 11 1000000
g24-g54 11 1000000
g24-g55 11 1000000
g24-g56 11 1000000
g24-g57 11 1000000
g24-g61 11 1000000
g24-g62 11 1000000
g24-g63 11 2684
g24-g64 11 1000000
g24-g65 11 1000000
g24-g67 11 1000000
g24-g68 11 1000000
g24-g69 11 1000000
g24-g70 11 808998
g24-g71 11 1000000
g24-g72 11 1000000
g24-g74 11 1000001
g24-g75 11 1000000
g24-g76 11 1000000
g24-g77 11 1000000
g24-g78 11 1000000
g24-g79 11 1000000
g24-g80 11 1000000
g24-g81 11 1000000
g24-g83 11 1000000
g24-g84 11 1000000
g24-g85 11 1000000
g24-g87 11 1000000
g24-g88 11 1000000
g24-g89 11 1000000
g24-g90 11 1000001
g24-g91 11 1000000
g24-g92 11 1000001
g24-g94 11 1000001
g24-g95 11 1000001
g24-g96 11 1000002
g24-g97 11 1000001
g24-g98 11 1000001
g24-g99 11 1000001
g25-g100 11 1000001
g25-g101 11 1000002
g25-g102 11 1000001
g25-g103 11 1000002
g25-g104 11 1000001
g25-g105 11 1000001
g25-g106 11 1000009
g25-g107 11 1000011
g25-g108 11 1000011
g25-g109 11 1000002
g25-g110 11 1000006
g25-g111 11 1000015
g25-g112 11 1000003
g25-g51 11 372184
g25-g52 11 306797
g25-g53 11 1000000
g25-g54 11 1000000
g25-g55 11 495696
g25-g56 11 1000000
g25-g57 11 1000000
g25-g61 11 1000000
g25-g62 11 1000000
g25-g63 11 1000000
g25-g64 11 1000000
g25-g65 11 1000000
g25-g67 11 1000000
g25-g68 11 1000000
g25-g69 11 1000000
g25-g70 11 945623
g25-g71 11 1000000
g25-g72 11 103807
g25-g74 11 610022
g25-g75 11 1000000
g25-g76 11 1000000
g25-g77 11 1000000
g25-g78 11 1000000
g25-g79 11 1000000
g25-g80 11 358941
g25-g81 11 1000000
g25-g83 11 1000000
g25-g84 11 1000001
g25-g85 11 1000001
g25-g87 11 1000000
g25-g88 11 1000000
g25-g89 11 1000000
g25-g90 11 1000001
g25-g91 11 1000000
g25-g92 11 1000002
g25-g94 11 1000001
g25-g95 11 1000001
g25-g96 11 1000001
g25-g97 11 1000001
g25-g98 11 1000001
g25-g99 11 1000001
g26-g100 11 1000001
g26-g101 11 1000002
g26-g102 11 1000001
g26-g103 11 1000001
g26-g104 11 1000001
g26-g105 11 1000001
g26-g106 11 1000007
g26-g107 11 1000003
g26-g108 11 1000013
g26-g109 11 1000010
g26-g110 11 1000005
g26-g111 11 1000007
g26-g112 11 1000008
g26-g51 11 1000000
g26-g52 11 1000000
g26-g53 11 1000000
g26-g54 11 1000000
g26-g55 11 1000000
g26-g56 11 1000000
g26-g57 11 1000000
g26-g61 11 1000000
g26-g62 11 1000000
g26-g63 11 1000000
g26-g64 11 1000000
g26-g65 11 1000000
g26-g67 11 1000000
g26-g68 11 1000000
g26-g69 11 1000000
g26-g70 11 1000000
g26-g71 11 1000000
g26-g72 11 1000000
g26-g74 11 1000000
g26-g75 11 1000000
g26-g76 11 1000000
g26-g77 11 1000000
g26-g78 11 1000000
g26-g79 11 1000000
g26-g80 11 1000000
g26-g81 11 1000000
g26-g83 11 1000000
g26-g84 11 1000000
g26-g85 11 1000000
g26-g87 11 1000000
g26-g88 11 1000000
g26-g89 11 1000000
g26-g90 11 1000001
g26-g91 11 1000001
g26-g92 11 1000000
g26-g94 11 1000001
g26-g95 11 1000001
g26-g96 11 1000001
g26-g97 11 1000001
g26-g98 11 1000001
g26-g99 11 1000001
g27-g100 11 1000000
g27-g101 11 1000002
g27-g102 11 1000001
g27-g103 11 1000002
g27-g104 11 1000001
g27-g105 11 1000002
g27-g106 11 1000003
g27-g107 11 1000002
g27-g108 11 1000010
g27-g109 11 1000012
g27-g110 11 1000004
g27-g111 11 1000002
g27-g112 11 1000008
g27-g51 11 1000000
g27-g52 11 1000000
g27-g53 11 1000000
g27-g54 11 1000000
g27-g55 11 1000000
g27-g56 11 1000000
g27-g57 11 1000000
g27-g61 11 1000000
g27-g62 11 1000000
g27-g63 11 1000000
g27-g64 11 1000000
g27-g65 11 1000000
g27-g67 11 1000000
g27-g68 11 1000000
g27-g69 11 1000000
g27-g70 11 1000000
g27-g71 11 1000000
g27-g72 11 1000000
g27-g74 11 1000000
g27-g75 11 1000000
g27-g76 11 1000000
g27-g77 11 1000000
g27-g78 11 1000001
g27-g79 11 1000000
g27-g80 11 1000000
g27-g81 11 1000000
g27-g83 11 1000000
g27-g84 11 1000000
g27-g85 11 1000001
g27-g87 11 1000000
g27-g88 11 1000000
g27-g89 11 1000000
g27-g90 11 1000001
g27-g91 11 1000000
g27-g92 11 1000001
g27-g94 11 1000001
g27-g95 11 1000001
g27-g96 11 1000001
g27-g97 11 1000001
g27-g98 11 1000001
g27-g99 11 1000001
g28-g100 11 63411
g28-g101 11 73234
g28-g102 11 190685
g28-g103 11 1000003
g28-g104 11 1000001
g28-g105 11 1000001
g28-g106 11 1000012
g28-g107 11 1000002
g28-g108 11 1000008
g28-g109 11 450517
g28-g110 11 724888
g28-g111 11 1003521
g28-g112 11 1000009
g28-g51 11 1000000
g28-g52 11 1000000
g28-g53 11 1000000
g28-g54 11 1000000
g28-g55 11 1000000
g28-g56 11 1000000
g28-g57 11 492
g28-g61 11 4427
g28-g62 11 1000000
g28-g63 11 1000000
g28-g64 11 1000000
g28-g65 11 1000000
g28-g67 11 3919
g28-g68 11 1000000
g28-g69 11 16791
g28-g70 11 1000000
g28-g71 11 1000000
g28-g72 11 1000000
g28-g74 11 1000000
g28-g75 11 1000000
g28-g76 11 1000000
g28-g77 11 1000000
g28-g78 11 1000000
g28-g79 11 1000000
g28-g80 11 4927
g28-g81 11 1000001
g28-g83 11 1000000
g28-g84 11 1000001
g28-g85 11 19879
g28-g87 11 401
g28-g88 11 10055
g28-g89 11 24470
g28-g90 11 19615
g28-g91 11 1000001
g28-g92 11 1000002
g28-g94 11 1000001
g28-g95 11 51957
g28-g96 11 55501
g28-g97 11 48049
g28-g98 11 176929
g28-g99 11 177595
g29-g100 11 1000001
g29-g101 11 1000001
g29-g102 11 1000001
g29-g103 11 1000002
g29-g104 11 1000003
g29-g105 11 1003096
g29-g106 11 1013083
g29-g107 11 1000003
g29-g108 11 1000004
g29-g109 11 1000003
g29-g110 11 1000005
g29-g111 11 1000004
g29-g112 11 1000004
g29-g51 11 734576
g29-g52 11 885910
g29-g53 11 518481
g29-g54 11 1000000
g29-g55 11 1000000
g29-g56 11 1000000
g29-g57 11 299825
g29-g61 11 991070
g29-g62 11 1000000
g29-g63 11 1000000
g29-g64 11 1000000
g29-g65 11 1000000
g29-g67 11 1000000
g29-g68 11 1000000
g29-g69 11 597427
g29-g70 11 279642
g29-g71 11 404000
g29-g72 11 156064
g29-g74 11 1000000
g29-g75 11 1000000
g29-g76 11 1000000
g29-g77 11 1000000
g29-g78 11 1000000
g29-g79 11 1000000
g29-g80 11 256312
g29-g81 11 1000000
g29-g83 11 1000001
g29-g84 11 1000001
g29-g85 11 1000001
g29-g87 11 1000000
g29-g88 11 1000001
g29-g89 11 1000001
g29-g90 11 1000000
g29-g91 11 1000001
g29-g92 11 1000001
g29-g94 11 1000001
g29-g95 11 1000001
g29-g96 11 1000001
g29-g97 11 1000001
g29-g98 11 1000001
g29-g99 11 1000001
g3-g100 11 7865
g3-g101 11 88197
g3-g102 11 133585
g3-g103 11 543538
g3-g104 11 35381
g3-g105 11 34518
g3-g106 11 124100
g3-g107 11 86109
g3-g108 11 107289
g3-g109 11 173088
g3-g110 11 1000010
g3-g111 11 189936
g3-g112 11 123301
g3-g51 11 55
g3-g52 11 134
g3-g53 11 126
g3-g54 11 2678
g3-g55 11 2247
g3-g56 11 3155
g3-g57 11 63
g3-g61 11 328
g3-g62 11 1134
g3-g63 11 9693
g3-g64 11 89
g3-g65 11 475
g3-g67 11 4069
g3-g68 11 67
g3-g69 11 604
g3-g70 11 254
g3-g71 11 628
g3-g72 11 211
g3-g74 11 15399
g3-g75 11 113061
g3-g76 11 901605
g3-g77 11 53734
g3-g78 11 16242
g3-g79 11 4443
g3-g80 11 586
g3-g81 11 4697
g3-g83 11 13359
g3-g84 11 1000000
g3-g85 11 1893
g3-g87 11 21899
g3-g88 11 30355
g3-g89 11 7585
g3-g90 11 22640
g3-g91 11 2368
g3-g92 11 3074
g3-g94 11 21451
g3-g95 11 5340
g3-g96 11 5459
g3-g97 11 5417
g3-g98 11 6230
g3-g99 11 6246
g30-g100 11 1000003
g30-g101 11 1000001
g30-g102 11 1000001
g30-g103 11 1000001
g30-g104 11 1000008
g30-g105 11 1000004
g30-g106 11 1000010
g30-g107 11 1000002
g30-g108 11 1000004
g30-g109 11 1000003
g30-g110 11 1000003
g30-g111 11 1008315
g30-g112 11 1000003
g30-g51 11 1000000
g30-g52 11 1000000
g30-g53 11 324612
g30-g54 11 1000000
g30-g55 11 1000000
g30-g56 11 1000000
g30-g57 11 269526
g30-g61 11 1000000
g30-g62 11 1000000
g30-g63 11 1000000
g30-g64 11 1000000
g30-g65 11 1000000
g30-g67 11 1000000
g30-g68 11 1000000
g30-g69 11 1000000
g30-g70 11 1000000
g30-g71 11 1000000
g30-g72 11 305231
g30-g74 11 1000000
g30-g75 11 1000000
g30-g76 11 1000000
g30-g77 11 1000000
g30-g78 11 1000000
g30-g79 11 1000000
g30-g80 11 357028
g30-g81 11 1000001
g30-g83 11 1000000
g30-g84 11 1000000
g30-g85 11 1000001
g30-g87 11 1000001
g30-g88 11 1000000
g30-g89 11 1000001
g30-g90 11 1000001
g30-g91 11 1000681
g30-g92 11 1000001
g30-g94 11 1000001
g30-g95 11 1000001
g30-g96 11 1000001
g30-g97 11 1000001
g30-g98 11 1000001
g30-g99 11 1000001
g31-g100 11 1000002
g31-g101 11 1000002
g31-g102 11 1000001
g31-g103 11 1000001
g31-g104 11 1000003
g31-g105 11 1000001
g31-g106 11 1000003
g31-g107 11 1000006
g31-g108 11 1000007
g31-g109 11 1000003
g31-g110 11 1000004
g31-g111 11 1000006
g31-g112 11 1000003
g31-g51 11 238984
g31-g52 11 1000000
g31-g53 11 1000000
g31-g54 11 1000000
g31-g55 11 1000000
g31-g56 11 1000000
g31-g57 11 46883
g31-g61 11 1000000
g31-g62 11 1000000
g31-g63 11 1000000
g31-g64 11 1000000
g31-g65 11 1000000
g31-g67 11 1000000
g31-g68 11 1000000
g31-g69 11 1000000
g31-g70 11 781340
g31-g71 11 1000000
g31-g72 11 345357
g31-g74 11 1000000
g31-g75 11 1000000
g31-g76 11 1000000
g31-g77 11 1000000
g31-g78 11 1000000
g31-g79 11 1000001
g31-g80 11 523928
g31-g81 11 1000000
g31-g83 11 1000000
g31-g84 11 1000000
g31-g85 11 1000000
g31-g87 11 1000001
g31-g88 11 1000000
g31-g89 11 1000001
g31-g90 11 1000001
g31-g91 11 1000001
g31-g92 11 1000001
g31-g94 11 1000001
g31-g95 11 1000001
g31-g96 11 1000864
g31-g97 11 1000001
g31-g98 11 1000001
g31-g99 11 1000001
g32-g100 11 128508
g32-g101 11 165538
g32-g102 11 167557
g32-g103 11 175503
g32-g104 11 527078
g32-g105 11 531402
g32-g106 11 1005663
g32-g107 11 1001160
g32-g108 11 1013715
g32-g109 11 1007592
g32-g110 11 1011678
g32-g111 11 1018646
g32-g112 11 1020253
g32-g51 11 1413
g32-g52 11 1368
g32-g53 11 1534
g32-g54 11 2278
g32-g55 11 2267
g32-g56 11 2320
g32-g57 11 2100
g32-g61 11 2684
g32-g62 11 3980
g32-g63 11 4988
g32-g64 11 1000000
g32-g65 11 5135
g32-g67 11 4456
g32-g68 11 8817
g32-g69 11 5635
g32-g70 11 5307
g32-g71 11 5913
g32-g72 11 6329
g32-g74 11 8247
g32-g75 11 13717
g32-g76 11 44271
g32-g77 11 75554
g32-g78 11 10203
g32-g79 11 12969
g32-g80 11 17049
g32-g81 11 26517
g32-g83 11 25396
g32-g84 11 123150
g32-g85 11 24983
g32-g87 11 29029
g32-g88 11 29542
g32-g89 11 27750
g32-g90 11 55167
g32-g91 11 59097
g32-g92 11 77801
g32-g94 11 109785
g32-g95 11 131908
g32-g96 11 133070
g32-g97 11 132212
g32-g98 11 134341
g32-g99 11 135181
g33-g100 11 1000000
g33-g101 11 1000002
g33-g102 11 1000001
g33-g103 11 1000001
g33-g104 11 1000002
g33-g105 11 1000001
g33-g106 11 1000001
g33-g107 11 1000002
g33-g108 11 1000008
g33-g109 11 1000003
g33-g110 11 1000001
g33-g111 11 1000003
g33-g112 11 1000003
g33-g51 11 1000000
g33-g52 11 1000000
g33-g53 11 1000000
g33-g54 11 1000000
g33-g55 11 1000000
g33-g56 11 1000000
g33-g57 11 1000000
g33-g61 11 1000000
g33-g62 11 1000000
g33-g63 11 1000000
g33-g64 11 1000000
g33-g65 11 1000000
g33-g67 11 1000000
g33-g68 11 1000000
g33-g69 11 346706
g33-g70 11 1000000
g33-g71 11 453262
g33-g72 11 1000000
g33-g74 11 1000000
g33-g75 11 1000000
g33-g76 11 1000000
g33-g77 11 1000000
g33-g78 11 1000000
g33-g79 11 1000000
g33-g80 11 1000000
g33-g81 11 1000000
g33-g83 11 1000000
g33-g84 11 1000000
g33-g85 11 1000000
g33-g87 11 1000000
g33-g88 11 1000001
g33-g89 11 1000000
g33-g90 11 1000001
g33-g91 11 1000001
g33-g92 11 1000001
g33-g94 11 1000001
g33-g95 11 1000001
g33-g96 11 1000001
g33-g97 11 1000001
g33-g98 11 1000001
g33-g99 11 1000001
g34-g100 11 1000002
g34-g101 11 1000001
g34-g102 11 1000001
g34-g103 11 1000002
g34-g104 11 1000005
g34-g105 11 1000004
g34-g106 11 1000007
g34-g107 11 1000006
g34-g108 11 1000003
g34-g109 11 18184
g34-g110 11 1000018
g34-g111 11 1000009
g34-g112 11 1000005
g34-g51 11 1000000
g34-g52 11 1000000
g34-g53 11 1000000
g34-g54 11 1000000
g34-g55 11 1000000
g34-g56 11 1000000
g34-g57 11 52228
g34-g61 11 1000000
g34-g62 11 1000000
g34-g63 11 1000000
g34-g64 11 1000000
g34-g65 11 1000000
g34-g67 11 1000000
g34-g68 11 1000000
g34-g69 11 1000000
g34-g70 11 1000000
g34-g71 11 1000000
g34-g72 11 1000000
g34-g74 11 1000000
g34-g75 11 1000000
g34-g76 11 1000000
g34-g77 11 1000001
g34-g78 11 1000000
g34-g79 11 1000000
g34-g80 11 563764
g34-g81 11 1000000
g34-g83 11 334
g34-g84 11 1000001
g34-g85 11 1000000
g34-g87 11 1000000
g34-g88 11 1000000
g34-g89 11 1000000
g34-g90 11 1000000
g34-g91 11 1000001
g34-g92 11 1000001
g34-g94 11 1000001
g34-g95 11 1000000
g34-g96 11 1000001
g34-g97 11 1000000
g34-g98 11 1000002
g34-g99 11 1000003
g35-g100 11 1000001
g35-g101 11 1000003
g35-g102 11 1000004
g35-g103 11 1000002
g35-g104 11 1000002
g35-g105 11 1000001
g35-g106 11 1000008
g35-g107 11 1000005
g35-g108 11 1000009
g35-g109 11 1000007
g35-g110 11 1000004
g35-g111 11 1000002
g35-g112 11 1000005
g35-g51 11 1000000
g35-g52 11 1000000
g35-g53 11 1000000
g35-g54 11 1000000
g35-g55 11 1000000
g35-g56 11 1000000
g35-g57 11 1000000
g35-g61 11 1000000
g35-g62 11 1000000
g35-g63 11 1000000
g35-g64 11 1000000
g35-g65 11 1000000
g35-g67 11 1000000
g35-g68 11 1000000
g35-g69 11 1000000
g35-g70 11 1000000
g35-g71 11 1000000
g35-g72 11 1000000
g35-g74 11 1000000
g35-g75 11 1000000
g35-g76 11 1000000
g35-g77 11 1000000
g35-g78 11 1000000
g35-g79 11 1000000
g35-g80 11 1000000
g35-g81 11 1000000
g35-g83 11 1000001
g35-g84 11 1000000
g35-g85 11 1000001
g35-g87 11 1000000
g35-g88 11 1000000
g35-g89 11 1000001
g35-g90 11 1000000
g35-g91 11 1000001
g35-g92 11 1000001
g35-g94 11 1000001
g35-g95 11 1000001
g35-g96 11 1000001
g35-g97 11 1000001
g35-g98 11 1000001
g35-g99 11 1000001
g36-g100 11 1000001
g36-g101 11 1000001
g36-g102 11 1000001
g36-g103 11 1000001
g36-g104 11 1000007
g36-g105 11 1000002
g36-g106 11 1000002
g36-g107 11 1000003
g36-g108 11 1000017
g36-g109 11 1000004
g36-g110 11 1000006
g36-g111 11 1000013
g36-g112 11 1004076
g36-g51 11 1000000
g36-g52 11 1000000
g36-g53 11 1000000
g36-g54 11 1000000
g36-g55 11 1000000
g36-g56 11 1000000
g36-g57 11 1000000
g36-g61 11 1000000
g36-g62 11 1000000
g36-g63 11 1000000
g36-g64 11 1000000
g36-g65 11 1000000
g36-g67 11 1000000
g36-g68 11 1000000
g36-g69 11 1000000
g36-g70 11 1000000
g36-g71 11 1000000
g36-g72 11 1000000
g36-g74 11 1000000
g36-g75 11 1000000
g36-g76 11 1000000
g36-g77 11 1000000
g36-g78 11 1000000
g36-g79 11 1000001
g36-g80 11 1000000
g36-g81 11 1000001
g36-g83 11 1000001
g36-g84 11 1000001
g36-g85 11 1000000
g36-g87 11 1000000
g36-g88 11 1000000
g36-g89 11 1000001
g36-g90 11 1000001
g36-g91 11 1000001
g36-g92 11 1000001
g36-g94 11 1000001
g36-g95 11 1000001
g36-g96 11 1000003
g36-g97 11 1000001
g36-g98 11 1000002
g36-g99 11 1000001
g37-g100 11 1000002
g37-g101 11 1000002
g37-g102 11 1000003
g37-g103 11 1000003
g37-g104 11 1000002
g37-g105 11 1000001
g37-g106 11 1000002
g37-g107 11 1000008
g37-g108 11 1000011
g37-g109 11 1000004
g37-g110 11 1000004
g37-g111 11 1000003
g37-g112 11 1000004
g37-g51 11 1000000
g37-g52 11 1000000
g37-g53 11 1000000
g37-g54 11 1000000
g37-g55 11 1000000
g37-g56 11 1000000
g37-g57 11 1000000
g37-g61 11 1000000
g37-g62 11 1000000
g37-g63 11 1000000
g37-g64 11 1000000
g37-g65 11 1000000
g37-g67 11 1000000
g37-g68 11 1000000
g37-g69 11 1000000
g37-g70 11 1000000
g37-g71 11 1000000
g37-g72 11 1000000
g37-g74 11 1000000
g37-g75 11 1000000
g37-g76 11 1000000
g37-g77 11 1000000
g37-g78 11 1000000
g37-g79 11 1000000
g37-g80 11 1000000
g37-g81 11 1000000
g37-g83 11 1000000
g37-g84 11 1000000
g37-g85 11 1000001
g37-g87 11 1000000
g37-g88 11 1000000
g37-g89 11 1000001
g37-g90 11 1000000
g37-g91 11 1000001
g37-g92 11 1000001
g37-g94 11 1000001
g37-g95 11 1000003
g37-g96 11 1000001
g37-g97 11 1000001
g37-g98 11 1000001
g37-g99 11 1000001
g38-g100 11 52556
g38-g101 11 162747
g38-g102 11 202899
g38-g103 11 612039
g38-g104 11 288343
g38-g105 11 296658
g38-g106 11 941833
g38-g107 11 655893
g38-g108 11 810495
