instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
si4_b09_m400.00 3 42 73 63 43 65 82 61 51
si4_b09_m400.07 3 42 50 49 68 48 47 51 70
si4_b09_m400.01 3 48 58 43 81 62 74 54 63
si4_b09_m400.06 3 42 50 53 59 216 74 64 64
si4_b09_m400.04 3 60 53 54 82 60 73 63 68
si4_b09_m400.02 3 42 73 51 53 77 46 67 60
si4_b09_m400.08 3 50 49 56 66 78 54 61 71
si4_b09_m400.09 3 42 60 64 44 48 44 50 75
si4_b06m_m400.06 4 33 38 56 59 106 1000000 1071 1000000
si4_b06m_m400.03 4 31 40 88 63 70 193 148838 1000001
si4_b06m_m400.01 4 32 56 81 102 223 518 12573 1000000
si4_b06m_m400.08 4 33 54 120 81 1588 14093 1000000 1000000
si4_b06m_m400.05 4 43 144 20455 7220 4872 1000000 1000000 1000000
si4_b06m_m400.07 4 33 65 69 660 497 5285 57516 720
si4_b06m_m400.00 4 33 51 49 143 1245 994 273306 977509
si4_b06m_m400.04 4 33 46 53 136 183 1616 1367 1000000
si4_b06m_m400.09 4 34 52 82 247108 268 8036 1080 1000001
si4_b06m_m400.02 4 33 48 45 2438 568 391 20634 1000001
si2_m4Dr2_m625.05 6 51 2249 29625 5787 7708 92133 9508 1000000
si2_m4Dr2_m625.00 6 80 2309 1000000 64622 1000000 1000000 335 214094
si2_m4Dr2_m625.08 6 47 74 166 1086 621 347 117678 1000001
si2_m4Dr2_m625.09 6 66 229 3582 25897 15219 5476 12553 1000001
si2_m4Dr2_m625.06 6 54 2899 529357 24267 20100 9161 1000000 78645
si2_m4Dr2_m625.04 6 73 1000000 1000000 1000000 2983 6543 4790 388
si2_m4Dr2_m625.01 6 59 804 157 18516 8647 62386 30760 1000000
si2_m4Dr2_m625.03 6 53 2481 3174 1000000 1000000 1000000 1000000 200
si2_m4Dr2_m625.02 6 55 833 1000000 1000000 1000000 216755 247 1296
si2_m4Dr2_m625.07 6 54 648 9421 55269 4647 40788 1000000 119
si2_r005_m200.02 7 66 8717 268903 903 69 15 15 15
si2_r005_m200.01 7 38956 55 31 16 160 14 14 15
si2_r005_m200.03 7 149 245 32 14 14 18 15 15
si2_r005_m200.05 7 48407 9769 463676 3112 15 14 14 15
si2_r005_m200.08 7 42426 102 18 15 14 18 19 15
si2_r005_m200.04 7 1534 118 1434 19 81 14 15 15
si2_r005_m200.09 7 62 98 2254 14 29 14 14 15
si2_r005_m200.06 7 1234 310 114 33 14 14 14 15
si2_r005_m200.00 7 11144 4519 88 15 14 14 20 15
si2_r005_m200.07 7 211 595 91 18 18 19 15 15
si4_b03m_m400.03 4 27 60 89 91 1884 373991 1000000 122
si4_b03m_m400.09 4 27 61 59 53 1000000 319 163 1000000
si4_b03m_m400.08 4 32 117 499308 1000000 1000000 1000000 443 3370
si4_b03m_m400.04 4 29 58 65 106 8388 1000000 314 114
si4_b03m_m400.00 4 28 662 72282 1000000 1000000 1000000 208 96
si4_b03m_m400.01 4 29 43 63 77 160 1000000 705 700
si4_b03m_m400.07 4 28 64 52 223 155 11328 6965 64
si4_b03m_m400.02 4 30 43 12131 41943 163 1000000 530 210
si4_b03m_m400.06 4 29 74 965 1913 124970 523621 272 63
si4_b03m_m400.05 4 27 43 933 2103 297241 1000001 393 62
si2_r01_m600.01 7 1000000 1000000 1000001 1000000 1000000 1000000 1000000 1000001
si2_r01_m600.06 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000001
si2_r01_m600.09 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000001
si2_r01_m600.08 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.04 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.02 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.00 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.07 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.03 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.05 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_m4Dr6_m256.01 6 11 20 342 246 633 676 756 40
si4_m4Dr6_m256.00 6 13 178 395 1000000 8912 1000000 16572 1000000
si4_m4Dr6_m256.05 6 16 50 82 1727 342 1337 198055 1000000
si4_m4Dr6_m256.08 6 16 147 1348 150 1392 951312 114069 26
si4_m4Dr6_m256.03 6 11 14 44 462 425 2160 10454 1000000
si4_m4Dr6_m256.06 6 11 226 106 4921 69346 113 2685 1000000
si4_m4Dr6_m256.09 6 14 26 60 1000000 107 126 3022 1000000
si4_m4Dr6_m256.07 6 30 285 240887 56 87 689 171191 1000000
si4_m4Dr6_m256.02 6 11 41 179 93 994 718 1000000 123
si4_m4Dr6_m256.04 6 15 40 87 552025 36929 141882 18120 1000000
si2_b03m_m400.02 4 16 35 149 106 94 46 36 37
si2_b03m_m400.00 4 16 1000000 39 28 25 25 27 25
si2_b03m_m400.01 4 25 93145 1000000 119 78 36 69 25
si2_b03m_m400.05 4 16 29 1000000 39 48 71 26 26
si2_b03m_m400.08 4 16 1171 328 186 93 68 25 34
si2_b03m_m400.07 4 16 22 30 71 29 29 46 43
si2_b03m_m400.09 4 16 23 25 46 37 24 25 26
si2_b03m_m400.03 4 17 24 429 36 25 26 26 31
si2_b03m_m400.04 4 22 13169 76 191 126 75 27 33
si2_b03m_m400.06 4 17 25 26 25 24 24 25 37
si2_b03m_m200.05 4 3 7 6 14 5 4 5 5
si2_b03m_m200.03 4 3 6 5 5 5 5 6 5
si2_b03m_m200.00 4 3 6 6 6 4 5 4 5
si2_b03m_m200.08 4 4 147 5 5 6 4 4 5
si2_b03m_m200.06 4 3 12 4 4 5 5 5 5
si2_b03m_m200.02 4 3 4 4 6 4 4 5 5
si2_b03m_m200.09 4 5 5 4 6 4 4 4 5
si2_b03m_m200.04 4 4 5 5 10 7 6 6 5
si2_b03m_m200.01 4 3 4 10 6 4 6 5 5
si2_b03m_m200.07 4 3 4 6 4 4 5 5 5
si4_r001_m200.04 7 7 1000000 1000000 1000000 1000000 1000000 1000000 16
si4_r001_m200.07 7 7 11151 1000000 1000000 1000000 1000000 1000000 14
si4_r001_m200.00 7 7 179 1000000 1000000 1000000 1000000 15 11
si4_r001_m200.01 7 7 311 827876 1000000 1588 1000000 16 13
si4_r001_m200.03 7 8 1141 1000000 1000000 1000000 1000000 95 15
si4_r001_m200.06 7 9 1261 103781 1000000 1000000 1000000 1000000 14
si4_r001_m200.05 7 9 1000001 1000000 1000000 1000000 1000000 19 12
si4_r001_m200.08 7 7 38441 1000000 1000000 1000000 1000000 22028 12
si4_r001_m200.09 7 40 32796 1000000 150874 1000000 1000000 1000000 13
si4_r001_m200.02 7 18 3292 765409 1000000 1000000 30063 13172 18
si2_m4D_m256.08 5 8 53 162 218 334 440 21 9
si2_m4D_m256.03 5 7 79 248 359 1072 991 23 10
si2_m4D_m256.02 5 9 43 241 19 35 356 13 10
si2_m4D_m256.06 5 6 73 268 396 1062 1275 21 18
si2_m4D_m256.04 5 7 11 19 221 461 11723 90 10
si2_m4D_m256.07 5 6 66 216 24 22 23 48 12
si2_m4D_m256.01 5 6 86 252 367 1021 987 118 15
si2_m4D_m256.09 5 7 19 769 1461 475 42 12 12
si2_m4D_m256.00 5 6 44 712 812 21 52 11 9
si2_m4D_m256.05 5 7 91 253 343 663 2411 161 10
si6_r01_m400.04 7 309839 592900 484327 475467 608809 296818 873597 1000000
si6_r01_m400.08 7 266031 57247 529839 465560 97864 459926 336246 1000001
si6_r01_m400.07 7 194024 225303 1000001 72324 256017 309929 565405 1000000
si6_r01_m400.06 7 187806 102355 490093 150639 208051 579579 492175 231575
si6_r01_m400.05 7 810651 702250 354695 446768 1000000 682818 458697 398336
si6_r01_m400.02 7 479128 301117 320459 669764 256609 439011 230644 1000000
si6_r01_m400.00 7 722433 697005 997549 448891 719043 1000000 1000000 1000001
si6_r01_m400.03 7 60685 123228 837680 532331 914484 314502 291034 439481
si6_r01_m400.01 7 180674 595549 74942 158013 413416 222658 635830 467652
si6_r01_m400.09 7 325886 272165 1000001 891925 446153 341681 572109 246358
si2_m4Dr4_m625.07 6 53 115 31135 10180 1000000 453990 5973 1000000
si2_m4Dr4_m625.02 6 58 625 127050 10972 1000001 14319 102750 23896
si2_m4Dr4_m625.03 6 50 65 795 2312 462 1328 180758 1000000
si2_m4Dr4_m625.00 6 52 136 233 476 1920 441 1000000 1000001
si2_m4Dr4_m625.05 6 51 82 1032 11980 4308 29387 1000000 1000001
si2_m4Dr4_m625.06 6 55 2176 1000000 1000001 1000000 141000 1000000 91097
si2_m4Dr4_m625.09 6 10425 5671 1000000 1000000 1000000 343531 42259 6906
si2_m4Dr4_m625.01 6 58 2926 1000001 26163 200697 697 75692 1000000
si2_m4Dr4_m625.08 6 103 5776 608441 1000000 32611 43078 1000000 243
si2_m4Dr4_m625.04 6 152 1249 8460 2237 20049 1000001 328364 1000001
si4_r01_m400.01 7 174085 1000000 288115 673187 199653 646317 783045 938325
si4_r01_m400.08 7 917005 1000000 1000000 443004 638309 304980 98367 560941
si4_r01_m400.02 7 1000000 280056 665921 619073 561082 1000000 759471 1000000
si4_r01_m400.03 7 828354 938468 782905 1000000 1000000 1000000 812324 540236
si4_r01_m400.07 7 1000000 639798 1000000 1000000 1000000 175594 1000000 67000
si4_r01_m400.06 7 197942 485039 1000000 593755 509334 1000000 490552 740198
si4_r01_m400.04 7 1000000 783176 527597 1000000 1000000 509571 539919 455195
si4_r01_m400.00 7 1000000 999714 1000000 734382 466304 677810 417293 286218
si4_r01_m400.05 7 174349 522430 1000000 432439 1000000 276665 1000000 1000000
si4_r01_m400.09 7 482805 1000000 494949 268208 641860 174028 896172 687014
si2_b09m_m400.09 4 24 38 139308 1000000 1000000 1000000 41 42
si2_b09m_m400.03 4 35 101 315 31626 85841 876889 1000000 764
si2_b09m_m400.01 4 24 11663 355259 317 1000000 1316 31 32
si2_b09m_m400.08 4 25 1000000 954093 1000000 1000000 1000000 34 31
si2_b09m_m400.05 4 23 148 2359 210 268 454 1000000 46
si2_b09m_m400.06 4 34 28 25587 1000000 1000000 121 30 31
si2_b09m_m400.00 4 24 35 1235 927 753 41989 1000000 31
si2_b09m_m400.02 4 24 155 791 1000000 2906 435544 1000000 32
si2_b09m_m400.04 4 26 30 1158 408 97621 242787 34 31
si2_b09m_m400.07 4 28 27 229 1000000 1000000 43739 29525 32
si2_b09_m800.07 3 155 119 134 126 182 124 201 138
si2_b09_m800.04 3 114 119 131 269 247 123 156 133
si2_b09_m800.05 3 114 188 134 125 138 142 126 134
si2_b09_m800.00 3 138 127 116 149 130 146 123 135
si2_b09_m800.02 3 114 126 143 119 121 119 129 131
si2_b09_m800.01 3 115 126 127 139 206 119 130 142
si2_b09_m800.08 3 115 120 141 120 122 120 128 149
si2_b09_m800.09 3 155 215 117 164 133 130 180 153
si2_b09_m800.03 3 152 141 125 122 124 159 130 166
si2_b09_m800.06 3 138 197 118 130 140 194 129 146
si6_b03_m400.04 3 56 73 63 63 63 76 67 72
si6_b03_m400.09 3 71 82 63 76 63 64 83 84
si6_b03_m400.02 3 56 70 62 63 63 64 67 72
si6_b03_m400.06 3 56 61 61 63 77 64 75 72
si6_b03_m400.05 3 56 62 63 64 64 65 91 100
si6_b03_m400.08 3 69 61 63 63 63 64 67 72
si6_b03_m400.01 3 56 61 61 63 63 69 67 72
si6_b03_m400.07 3 56 62 63 63 63 64 67 73
si6_b03_m400.03 3 56 61 62 64 64 65 68 73
si6_b03_m400.00 3 56 73 63 64 63 65 67 73
si2_r005_m600.03 7 123488 95860 458174 1000000 1000000 1000000 1000000 1000000
si2_r005_m600.00 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r005_m600.06 7 1000000 1000001 1000000 501617 1000000 1000000 319461 1000000
si2_r005_m600.01 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r005_m600.04 7 1000000 709273 121332 1000000 986004 429033 1000000 1000000
si2_r005_m600.09 7 209531 413729 178632 1000000 404430 147180 1000000 1000000
si2_r005_m600.05 7 1000000 1000000 1000000 278531 1000000 1000000 1000000 1000000
si2_r005_m600.02 7 1000000 461934 1000000 1000000 1000000 1000000 1000001 1000001
si2_r005_m600.08 7 536721 1000000 240116 1000000 1000000 1000000 1000001 1000000
si2_r005_m600.07 7 20079 1000000 1000000 570525 1000000 1000000 1000000 1000000
si4_r01_m600.05 7 1000000 1000000 1000000 1000000 1000000 1000001 1000000 1000001
si4_r01_m600.02 7 1000000 1000001 1000001 1000000 1000000 1000001 1000000 1000001
si4_r01_m600.03 7 1000000 1000000 1000001 1000001 1000001 1000001 1000001 1000000
si4_r01_m600.07 7 1000000 1000000 1000000 1000000 1000000 1000000 836963 1000001
si4_r01_m600.08 7 1000001 1000000 1000000 1000000 1000000 1000001 1000001 1000001
si4_r01_m600.06 7 1000000 1000001 1000000 1000001 1000001 1000001 1000001 1000001
si4_r01_m600.01 7 1000000 1000001 1000001 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.04 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.00 7 1000000 1000001 1000001 1000000 1000000 1000001 1000001 1000001
si4_r01_m600.09 7 1000000 1000000 1000001 1000000 1000000 1000001 1000001 1000001
si2_b09_m400.04 3 24 26 29 55 25 45 26 29
si2_b09_m400.08 3 24 27 26 26 26 30 27 64
si2_b09_m400.05 3 24 39 26 34 29 26 28 28
si2_b09_m400.01 3 36 39 36 50 27 52 28 31
si2_b09_m400.03 3 24 40 24 39 26 44 44 33
si2_b09_m400.02 3 31 27 36 29 28 35 26 37
si2_b09_m400.07 3 24 30 32 25 24 25 41 28
si2_b09_m400.09 3 35 37 39 33 27 28 41 30
si2_b09_m400.06 3 24 25 24 29 25 26 37 39
si2_b09_m400.00 3 24 25 27 28 61 308 35 29
si4_b06_m200.06 3 10 10 8 9 12 12 9 10
si4_b06_m200.03 3 8 8 8 11 8 9 9 10
si4_b06_m200.02 3 8 8 9 8 8 11 9 11
si4_b06_m200.07 3 8 8 12 8 8 9 11 12
si4_b06_m200.05 3 8 8 8 8 9 8 9 9
si4_b06_m200.08 3 8 8 9 12 9 12 9 10
si4_b06_m200.00 3 8 8 12 8 11 9 12 10
si4_b06_m200.04 3 8 8 9 9 11 10 9 10
si4_b06_m200.01 3 8 8 8 8 8 8 11 9
si4_b06_m200.09 3 8 8 8 11 9 8 13 10
si4_r005_m400.06 7 43891 7772 27591 103168 500565 1000000 241879 80068
si4_r005_m400.03 7 5687 11309 57134 22875 123013 203052 63397 498469
si4_r005_m400.07 7 42997 8718 4421 64198 56790 37427 29480 1000000
si4_r005_m400.01 7 11764 35817 15268 40271 41659 23699 387615 147365
si4_r005_m400.04 7 22171 11463 192776 6243 61711 189962 101679 298244
si4_r005_m400.00 7 23833 10485 44185 30331 39223 9543 95775 270950
si4_r005_m400.09 7 9787 14398 2348 37095 48178 61212 79156 263207
si4_r005_m400.05 7 10173 14294 9291 31154 68817 90726 15993 270300
si4_r005_m400.08 7 7187 20469 46436 36470 6704 1000000 298575 1000000
si4_r005_m400.02 7 13092 21779 74000 83489 5987 11371 1000000 116547
si4_m4Dr2_m1296.07 6 616 749 1434 6986 25183 24751 255203 533553
si4_m4Dr2_m1296.00 6 663 859 7274 6585 98226 93657 76257 668425
si4_m4Dr2_m1296.05 6 663 909 2034 2335 89028 409961 1000006 1000003
si4_m4Dr2_m1296.04 6 711 989 1000003 21128 9063 5924 1000004 523454
si4_m4Dr2_m1296.08 6 1307 10562 417118 4441 906292 902976 1000006 1000005
si4_m4Dr2_m1296.01 6 647 1045 2156 1000002 15778 29756 5765 1000004
si4_m4Dr2_m1296.06 6 633 1537 201199 10775 5341 57421 17336 755900
si4_m4Dr2_m1296.02 6 627 1061 83899 91335 477635 103048 192982 1000002
si4_m4Dr2_m1296.03 6 690 78509 1000003 261500 1000001 1000001 1000001 441588
si4_m4Dr2_m1296.09 6 659 1487 72461 246230 814845 1000003 383918 211457
si6_b09_m800.03 3 408 396 409 510 465 435 406 441
si6_b09_m800.09 3 359 434 389 374 444 374 471 439
si6_b09_m800.07 3 488 423 485 429 473 400 404 448
si6_b09_m800.05 3 378 405 430 417 400 573 483 462
si6_b09_m800.04 3 400 443 433 516 373 671 483 468
si6_b09_m800.01 3 359 424 382 773 377 519 443 426
si6_b09_m800.00 3 358 508 435 387 472 385 458 437
si6_b09_m800.02 3 383 412 413 629 385 372 414 489
si6_b09_m800.06 3 414 408 498 481 465 386 430 509
si6_b09_m800.08 3 425 389 435 376 374 413 393 464
si6_b06m_m400.00 4 69 77 66 94 93 252 1924 498
si6_b06m_m400.08 4 46 66 71 124 315 136 2140 1000001
si6_b06m_m400.03 4 46 80 66 161 88 142 10284 1000001
si6_b06m_m400.04 4 49 60 79 94 87 126 3582 1000001
si6_b06m_m400.06 4 46 60 63 65 158 204 364 2255
si6_b06m_m400.07 4 62 60 68 81 98 207 341 13461
si6_b06m_m400.09 4 47 61 77 91 113 107 592 1215
si6_b06m_m400.02 4 47 85 74 87 87 203 932 68138
si6_b06m_m400.01 4 59 75 62 101 79 97 486 1000001
si6_b06m_m400.05 4 63 60 75 212 145 120 399 1000001
si2_m4Dr4_m1296.08 6 369 1667 29236 1000002 488633 1000001 1000002 1000004
si2_m4Dr4_m1296.07 6 362 36133 86995 1000002 1000002 1000001 1000002 1000002
si2_m4Dr4_m1296.03 6 452 1000001 1000001 1000002 1000002 1000002 1000002 1000002
si2_m4Dr4_m1296.05 6 342 625 12763 44473 616106 9936 1000002 1000002
si2_m4Dr4_m1296.06 6 329 2630 2374 6967 202946 1000001 1000001 1000002
si2_m4Dr4_m1296.04 6 331 4987 1261 1076 1827 3339 88435 491273
si2_m4Dr4_m1296.09 6 454 4793 1000002 5971 159414 109220 242996 46623
si2_m4Dr4_m1296.01 6 354 747 160840 190616 1000000 911898 1000003 1000002
si2_m4Dr4_m1296.00 6 369 1606 1000002 27423 95586 1000002 1000002 1000003
si2_m4Dr4_m1296.02 6 389 6513 1000001 1000001 1000001 752164 1000002 393109
si6_m4Dr6_m1296.02 6 1135 1817 34458 10860 14744 885076 1000007 266791
si6_m4Dr6_m1296.08 6 1030 2114 2423 4498 5483 12491 44881 1000007
si6_m4Dr6_m1296.07 6 1020 1500 3440 8643 35219 21215 164902 1000004
si6_m4Dr6_m1296.06 6 1097 1205 45853 12097 15895 8352 20011 621575
si6_m4Dr6_m1296.03 6 1091 5516 8949 70292 22759 1000003 1000006 35143
si6_m4Dr6_m1296.04 6 1069 44990 8127 26051 27037 11797 1000001 1000004
si6_m4Dr6_m1296.05 6 1125 3345 3203 339823 364021 113523 133250 1000007
si6_m4Dr6_m1296.00 6 1209 1237 2390 4051 1000002 197142 73189 1000005
si6_m4Dr6_m1296.09 6 1033 1348 4222 27418 5531 19020 1000008 1000005
si6_m4Dr6_m1296.01 6 1024 1806 4609 5642 33248 7727 421143 1000003
si4_m4Dr2_m256.00 6 10 223 318 404 6895 4017 6691 1000000
si4_m4Dr2_m256.01 6 10 20 114 2589 1770 11930 150292 31115
si4_m4Dr2_m256.05 6 13 129 524 642 385 1097 53195 1000000
si4_m4Dr2_m256.04 6 10 38 1175 2007 1400 363 362 1000000
si4_m4Dr2_m256.08 6 10 38 149 56 3863 6494 31854 29389
si4_m4Dr2_m256.07 6 11 134 1000000 110 1000000 1000000 43760 22
si4_m4Dr2_m256.06 6 10 14 37 1148 2263 1873 3523 1000000
si4_m4Dr2_m256.02 6 10 24 882 1316 1547 6307 6092 2252
si4_m4Dr2_m256.09 6 10 152 584 353 89 1938 390183 1000000
si4_m4Dr2_m256.03 6 14 203 308 50 338 1000000 1000000 5276
si4_b09m_m200.01 4 11 13 26 248 77 257 3144 20
si4_b09m_m200.00 4 9 17 109 70 100 181 1000000 14
si4_b09m_m200.03 4 11 11 143 644 1547 202 745 7808
si4_b09m_m200.06 4 9 25 19 203 85 128 855 1000000
si4_b09m_m200.02 4 11 9 35 215 148 61989 354 1000000
si4_b09m_m200.04 4 9 11 14 49 126 158 233 770076
si4_b09m_m200.05 4 9 10 22 151 906 202 173 25432
si4_b09m_m200.07 4 9 9 14 72 105 1243 9036 4352
si4_b09m_m200.08 4 9 9 29 228 272 1300 1202 33845
si4_b09m_m200.09 4 11 20 97 276931 42 1000000 1000000 15
si4_m4Dr4_m625.07 6 98 229 1000001 3042 602 1992 11423 42532
si4_m4Dr4_m625.05 6 93 157 3190 3044 2208 938 516 1000001
si4_m4Dr4_m625.01 6 94 143 2303 6247 662 694 21438 220480
si4_m4Dr4_m625.08 6 101 1403 3314 57924 22162 68669 32497 1000001
si4_m4Dr4_m625.09 6 100 266 2063 4528 1196 772 16363 1000000
si4_m4Dr4_m625.00 6 101 566 12240 54909 1000000 3975 1000000 1000001
si4_m4Dr4_m625.04 6 97 192 1199 2919 156065 5468 63598 1000001
si4_m4Dr4_m625.06 6 118 3530 980 6865 191743 6472 14744 1000001
si4_m4Dr4_m625.03 6 98 3773 821 14745 2695 106825 11109 57439
si4_m4Dr4_m625.02 6 133 443 419 1625 1000000 40893 47438 1000001
si4_m4Dr4_m1296.03 6 667 4304 1725 4651 6596 979784 19506 1000004
si4_m4Dr4_m1296.01 6 740 2180 2820 198113 50635 55839 1000005 1000004
si4_m4Dr4_m1296.00 6 646 4192 3627 15357 11859 1000002 170434 1000004
si4_m4Dr4_m1296.07 6 693 862 17205 3302 1000002 138919 56074 249203
si4_m4Dr4_m1296.02 6 693 1057 1948 2793 5140 6453 544055 434799
si4_m4Dr4_m1296.04 6 669 1357 4448 2898 1000003 13968 140439 525474
si4_m4Dr4_m1296.09 6 692 1520 2549 20521 1000002 35328 1000004 161159
si4_m4Dr4_m1296.06 6 691 2241 8859 529920 1000003 7327 1000004 1000005
si4_m4Dr4_m1296.08 6 718 1788 1248 2557 6082 9463 51331 192006
si4_m4Dr4_m1296.05 6 688 29523 1000002 6584 59767 22304 1000001 1000002
si2_r005_m400.05 7 13125 14289 452560 204398 148905 1000000 1000000 1000000
si2_r005_m400.06 7 3316 1000000 464548 1000000 1000000 1000000 1000000 119
si2_r005_m400.08 7 13463 332386 1000000 1000000 1000000 1000000 1000000 1000000
si2_r005_m400.02 7 1000000 178495 1000000 221692 1000000 1000000 1000000 1000000
si2_r005_m400.03 7 58514 880779 20258 1000000 1000000 68678 1000000 1000001
si2_r005_m400.00 7 14233 1000000 48188 1000000 1000000 1000000 1000000 143
si2_r005_m400.07 7 419512 1000000 1000000 1000000 1000000 1000000 1000000 157
si2_r005_m400.09 7 15933 2316 91688 1000000 253411 1000000 1000001 1000000
si2_r005_m400.04 7 59632 14469 33938 12861 550954 515006 1000000 1000000
si2_r005_m400.01 7 7617 41323 1000000 17114 1000000 1000000 1000000 50953
si2_b06m_m400.03 4 26 26 66 55 56 50 31 29
si2_b06m_m400.06 4 29 125 187054 118 191 48 28 28
si2_b06m_m400.05 4 20 27 85 177 267 2014 285 30
si2_b06m_m400.01 4 20 32 6195 247 29693 42467 35 29
si2_b06m_m400.00 4 27 1000000 1000000 1000000 680803 90 35 28
si2_b06m_m400.08 4 25 833 1000000 1000000 1000000 1000000 33 29
si2_b06m_m400.07 4 28 23 72 167 163 199 29 27
si2_b06m_m400.09 4 20 33 640666 278340 1000000 1000000 120420 28
si2_b06m_m400.04 4 21 1000000 808 584 310803 1000000 33 28
si2_b06m_m400.02 4 20 28 300 3610 15440 1000000 39 33
si6_r005_m600.02 7 169183 380355 477307 102796 63714 154707 78760 1000001
si6_r005_m600.08 7 73100 560960 368423 177884 147866 172111 260578 791469
si6_r005_m600.03 7 206941 91072 48418 27825 101583 58458 212566 1000001
si6_r005_m600.05 7 364519 488814 208687 455084 94422 336863 82739 276835
si6_r005_m600.07 7 95434 83722 436119 512225 182116 197563 60539 446922
si6_r005_m600.04 7 183254 171949 53010 110797 75086 55328 736437 865577
si6_r005_m600.06 7 288921 312878 150293 254590 97355 125397 329834 209056
si6_r005_m600.01 7 45250 43054 374742 280683 157453 182774 473937 161816
si6_r005_m600.09 7 505246 54170 65424 157391 59824 124911 188022 1000001
si6_r005_m600.00 7 62037 48447 207397 227382 96006 74129 76348 286525
si6_r005_m200.02 7 110 209 576 478 711 713 1459 564928
si6_r005_m200.08 7 169 91 400 182 644 414 1227 582
si6_r005_m200.09 7 162 116 145 662 337 1496 8759 4983
si6_r005_m200.05 7 153 347 185 1250 1152 626 1068 1371
si6_r005_m200.03 7 100 92 502 620 375 1404 1221 38620
si6_r005_m200.00 7 186 354 80 466 569 839 19121 956
si6_r005_m200.04 7 111 443 718 788 1819 792 11062 12368
si6_r005_m200.07 7 91 240 347 306 6874 1281 1744 17594
si6_r005_m200.01 7 170 187 404 305 1488 672 10411 6267
si6_r005_m200.06 7 63 228 5870 526 1425 4551 4190 1053
si2_m4Dr6_m625.06 6 56 406 39958 1000000 1000000 1000000 1000000 93
si2_m4Dr6_m625.08 6 55 2423 4032 652 33088 193814 1000001 1000000
si2_m4Dr6_m625.07 6 54 120236 400 1098 1000000 1000000 1000001 1000001
si2_m4Dr6_m625.03 6 58 239 1000000 5076 1000000 48519 1000000 1000001
si2_m4Dr6_m625.04 6 52 127 153 1526 3571 5739 1000000 1000000
si2_m4Dr6_m625.05 6 80 75 6150 7723 267 5671 1000001 100
si2_m4Dr6_m625.09 6 60 19259 1654 12119 1000001 1000000 5893 424
si2_m4Dr6_m625.01 6 53 107 2068 773 1000000 1000000 1000000 1000000
si2_m4Dr6_m625.02 6 76 152 31118 28875 1000000 10924 1000000 1000001
si2_m4Dr6_m625.00 6 65 91 709 13679 1000000 1000000 15111 262
si6_b03_m800.02 3 339 353 354 357 362 364 372 397
si6_b03_m800.04 3 359 447 376 360 389 363 422 394
si6_b03_m800.03 3 338 350 356 359 361 363 379 420
si6_b03_m800.05 3 406 358 353 356 360 362 370 395
si6_b03_m800.06 3 337 350 366 377 361 362 387 394
si6_b03_m800.01 3 431 430 354 361 358 365 373 395
si6_b03_m800.00 3 338 366 353 355 370 413 372 394
si6_b03_m800.07 3 338 354 354 361 358 365 538 395
si6_b03_m800.09 3 339 377 437 355 360 364 371 405
si6_b03_m800.08 3 358 350 375 358 357 427 372 394
si4_m4D_m1296.09 5 485 8689 43252 72298 111517 75668 52465 153160
si4_m4D_m1296.06 5 506 3240 12995 66499 70905 64597 109554 162427
si4_m4D_m1296.05 5 592 6883 22021 54827 24626 69951 56869 187780
si4_m4D_m1296.00 5 1181 7433 14947 8267 57212 5587 49837 66565
si4_m4D_m1296.03 5 8558 4775 1000004 8743 9741 1000002 22652 58770
