instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g11-g57 11 5 5 5 6 7 13 27002 12
g11-g61 11 13 14 39 169 648 5436 1000000 24
g11-g62 11 82 3527 76646 1000000 1000000 1000000 36 25
g11-g63 11 244 86295 1000000 1000000 1000000 1000000 1000000 33
g11-g64 11 88 125 87 86 86 86 86 87
g11-g65 11 31 31 603 26905 201225 994078 1000000 36
g11-g67 11 28 32 37 290 9650 43865 1000000 1000000
g11-g68 11 710670 1000000 1000000 1000000 1000000 1000000 85 72
g11-g69 11 24 27 99 1028 5746 30022 1000000 36
g11-g70 11 22 26 30 30 112 502 1000000 30
g11-g71 11 25 28 107 1189 6337 34356 1000000 53
g11-g72 11 22 16 47 1550 28924 208877 1000000 34
g11-g74 11 43 44 49 48 52 56 63 61
g11-g75 11 151 92 92 118 109 95 99 126
g11-g76 11 280 258 256 257 258 256 276 271
g11-g77 11 450 451 451 451 487 510 450 450
g11-g78 11 170 145 429 349 160 237 540 69
g11-g79 11 42 46 127 6145 55173 475380 1000000 64
g11-g80 11 31 33 35 40 56 116 1000001 66
g11-g81 11 138 149 1356 48239 634277 1000000 1000003 159
g11-g83 11 128 133 2787 484805 1000000 1000000 1000000 137
g11-g84 11 1017 1053 1043 1044 1051 1007 1006 1006
g11-g85 11 54 62 76 83 138 996 1000000 1000000
g11-g87 11 108 394 12831 178419 1000000 1000000 308 133
g11-g88 11 168 2841 58984 695289 1000001 1000000 192 138
g11-g89 11 68 80 93 115 1241 2905 1000000 1000000
g11-g90 11 183 191 2053 64466 588373 1000001 1000002 200
g11-g91 11 142 160 196 1732 11322 44903 1000001 205
g11-g92 11 160 183 233 2136 13824 55841 1000001 237
g11-g94 11 237 264 1499 54508 409664 1000001 1000001 289
g11-g95 11 155 166 203 812 4863 25478 1000001 281
g11-g96 11 159 172 231 1552 12316 77038 1000001 282
g11-g97 11 159 172 195 507 4819 66945 1000001 281
g11-g98 11 183 199 428 4865 38412 244660 1000001 290
g11-g99 11 176 200 448 5518 45905 298963 1000001 290
g12-g100 11 171 188 197 209 216 221 252 353
g12-g101 11 281 293 410 308 312 320 1258 1513
g12-g102 11 369 337 346 356 365 371 1421 2018
g12-g103 11 515 537 477 496 495 496 77379 3258
g12-g104 11 519 546 584 614 648 690 1000002 46863
g12-g105 11 522 547 595 615 798 712 1000002 35592
g12-g106 11 1069 1123 1196 1264 1448 1634 1000002 1485
g12-g107 11 944 1002 1050 1105 1173 1280 1000003 598049
g12-g108 11 1111 1164 1242 1303 1384 1525 1000010 171386
g12-g109 11 1207 1306 1346 1371 1383 1427 6531 1775
g12-g110 11 3495 7576 19527 52706 154854 418983 1000002 2963
g12-g111 11 1604 1646 1773 1852 2047 2315 1000009 242549
g12-g112 11 2276 2332 2472 2524 2559 2587 34254 3106
g12-g51 11 5 5 2621 203398 1000000 1000000 12 7
g12-g52 11 3 4 4 4 4 4 17114 7
g12-g53 11 5 6 6 7 9 9 58283 8
g12-g54 11 12 12 13 19 60 148 133510 49
g12-g55 11 11 11 11 12 12 13 2213 16
g12-g56 11 12 13 16 31 138 442 1000000 74
g12-g57 11 9 6 7 8 8 12 14 1743
g12-g61 11 11 12 12 13 13 13 57 19
g12-g62 11 19 19 29 30 21 45 378949 28
g12-g63 11 33 38 67 153 372 1427 1000000 36
g12-g64 11 1000000 1000000 1000000 152965 97976 179546 251 90
g12-g65 11 29 29 30 31 32 32 17976 59
g12-g67 11 19 30 21 21 22 23 87 120
g12-g68 11 7251 27125 67539 201767 663121 1000000 1000000 76
g12-g69 11 21 35 25 25 26 28 196 39
g12-g70 11 16 18 20 21 21 22 38 1022
g12-g71 11 22 24 25 26 27 27 236 40
g12-g72 11 17 26 31 22 23 24 358 181
g12-g74 11 41952 33369 1000000 1000000 1000000 1000000 63 83
g12-g75 11 154 98 96 97 768107 250 117 104
g12-g76 11 263 266 265 266 266 264 262 262
g12-g77 11 458 470 466 474 588 462 454 542
g12-g78 11 59 76 134 472 2110 7866 970132 74
g12-g79 11 66 73 77 79 52 52 4514 86
g12-g80 11 50 37 41 45 47 48 57 40986
g12-g81 11 130 232 141 166 151 154 40677 168
g12-g83 11 114 121 124 141 131 137 39125 148
g12-g84 11 1000000 1000001 1000000 1000001 1000000 1000001 1057 1138
g12-g85 11 60 63 71 73 78 79 94 278
g12-g87 11 123 118 126 118 124 158 75513 609
g12-g88 11 115 118 125 151 283 722 192328 966
g12-g89 11 70 76 85 88 90 106 131 367
g12-g90 11 154 164 167 241 173 180 756 218
g12-g91 11 221 172 176 168 170 176 2532 227
g12-g92 11 165 175 186 191 195 206 2981 259
g12-g94 11 213 229 238 243 245 255 2280 315
g12-g95 11 168 176 195 208 216 221 381 1000002
g12-g96 11 225 179 199 210 218 224 473 1000001
g12-g97 11 171 180 199 216 218 224 1068 1000001
g12-g98 11 190 203 212 222 231 238 2571 1000001
g12-g99 11 184 194 212 222 230 248 3292 1000001
g13-g100 11 194 212 239 260 262 268 1000001 321
g13-g101 11 319 342 363 367 368 368 1000001 411
g13-g102 11 371 388 401 503 406 410 1000003 502
g13-g103 11 476 704 507 513 514 522 1000002 548
g13-g104 11 581 631 772 257244 1000002 1000003 911 859
g13-g105 11 585 669 829 257551 1000001 1000004 871 818
g13-g106 11 1179 1343 3563 1000004 1000012 1000013 1523 1480
g13-g107 11 1048 1150 1824 733635 1000003 1000012 1545 1413
g13-g108 11 1360 1383 2357 1000002 1000007 1000009 1744 1635
g13-g109 11 1385 1633 1600 1761 1662 1603 1000009 1747
g13-g110 11 2937 2959 3050 3109 3211 6678 1000007 3203
g13-g111 11 1699 1935 4641 1000004 1000002 1000013 2419 2294
g13-g112 11 2493 2693 2802 2919 2870 1000009 3418 3180
g13-g51 11 5568 42815 849 363 24 7 7 10
g13-g52 11 4 5 5 5 5 6 1000000 6
g13-g53 11 6 10 7 16 89447 1432 8 8
g13-g54 11 13 13 14 15 23 40 1000000 16
g13-g55 11 19 13 13 14 14 18 1000000 17
g13-g56 11 14 21 22 23 23 42 1000000 17
g13-g57 11 7 7 8 9 10 10 1000000 23
g13-g61 11 13 15 23 23 23 16 18 19
g13-g62 11 21 21 22 23 23 26 1000000 28
g13-g63 11 45 197 6344 1000000 2535 1049 36 36
g13-g64 11 1000000 1000000 1000000 1000000 48707 2729 125 90
g13-g65 11 32 32 32 32 32 119 35 40
g13-g67 11 22 24 26 26 26 26 1000000 31
g13-g68 11 11919 48834 160133 6613 75 106 75 75
g13-g69 11 25 29 30 30 30 27365 34 40
g13-g70 11 19 22 24 25 38 26 36 34
g13-g71 11 25 29 30 31 31 36010 49 40
g13-g72 11 31 33 37 41 31 89 55 77
g13-g74 11 48 51 54 57 59 114 1000000 65
g13-g75 11 96 103 107 111 116 455 1000000 107
g13-g76 11 265 297 286 287 293 1761 1000000 263
g13-g77 11 585 477 483 481 508 3553 1000000 484
g13-g78 11 64 67 69 73 95 204 1000000 75
g13-g79 11 49 54 57 58 59 98 1000000 71
g13-g80 11 40 43 49 53 58 58 100 86
g13-g81 11 143 150 154 155 203 731 368 171
g13-g83 11 150 134 136 136 139 148 1000000 151
g13-g84 11 1034 1088 1103 1068 1123 4073 1000001 1084
g13-g85 11 69 80 91 94 96 99 1000000 127
g13-g87 11 193 142 130 134 142 228 1000001 146
g13-g88 11 125 131 136 143 149 238 1000000 149
g13-g89 11 82 98 105 108 111 112 1000001 129
g13-g90 11 175 195 196 196 196 198 1000001 219
g13-g91 11 164 183 192 196 202 1000001 227 226
g13-g92 11 184 219 220 225 233 1000000 263 260
g13-g94 11 244 279 283 286 288 289 1000001 319
g13-g95 11 191 207 230 248 260 268 373 334
g13-g96 11 195 212 249 251 262 373 370 332
g13-g97 11 194 213 235 303 263 344 370 334
g13-g98 11 289 318 288 432 328 1000002 362 332
g13-g99 11 218 232 253 299 280 1000001 362 332
g14-g100 11 196 225 245 263 272 279 1000001 483
g14-g101 11 335 355 370 380 380 409 1000001 838
g14-g102 11 381 401 414 412 421 596 1000001 816
g14-g103 11 531 510 521 525 527 5895 1000001 1039
g14-g104 11 605 675 1000002 1000002 937 969 902 847
g14-g105 11 612 680 1000002 1000002 930 999 916 861
g14-g106 11 1236 1571 1000007 1712 97870 1793 1947 1506
g14-g107 11 1094 1296 1000003 1572 22862 1685 1576 1479
g14-g108 11 1272 1499 1000002 1778 17455 1925 1831 1707
g14-g109 11 1502 1616 1605 1659 1646 1744 1000007 2996
g14-g110 11 2924 3042 3206 3322 6651 25379 1000004 5287
g14-g111 11 1792 2243 1000011 2427 121064 2685 2568 2389
g14-g112 11 2594 2769 2843 2908 3779 1000003 3673 3161
g14-g51 11 1000000 1000000 2714 8 10 7 8 8
g14-g52 11 4 7 5 5 6 11 1000000 1000000
g14-g53 11 6 7 17 1853 8 8 9 8
g14-g54 11 14 14 15 16 26 78 1000000 1000000
g14-g55 11 20 14 14 14 19 48 1000000 44
g14-g56 11 15 15 15 17 28 88 1000000 1000000
g14-g57 11 7 8 8 9 10 10 1000000 18
g14-g61 11 22 16 16 16 25 51 1000000 19
g14-g62 11 22 22 23 24 27 51 1000000 42
g14-g63 11 117 14553 1000000 128 366 36 36 46
g14-g64 11 1000000 1000000 1000000 50529 2880 187 91 90
g14-g65 11 33 33 33 33 63 548 1000000 57
g14-g67 11 23 25 27 35 27 30 1000000 53
g14-g68 11 2948 459858 606097 2367 75 75 93 94
g14-g69 11 28 30 31 31 34 81 37 40
g14-g70 11 20 23 25 26 27 29 1000000 36
g14-g71 11 41 44 45 48 52 2258 53 60
g14-g72 11 19 35 24 34 17513 1000000 75 55
g14-g74 11 49 52 56 58 73 159 1000000 87
g14-g75 11 115 104 109 115 335 1579 1000001 1000000
g14-g76 11 264 276 300 291 1302 6842 1000000 1000000
g14-g77 11 477 469 478 485 2563 15473 1000000 1517
g14-g78 11 67 70 77 85 265 650 1000000 223
g14-g79 11 56 57 59 60 67 184 1000001 119
g14-g80 11 40 46 73 74 59 80 138 100
g14-g81 11 150 157 159 161 198 2280 1000000 204
g14-g83 11 135 163 142 165 188 853 1000000 266
g14-g84 11 1049 1086 1177 1166 3333 15224 1000001 2011
g14-g85 11 74 88 93 100 100 102 1000000 180
g14-g87 11 124 144 139 148 214 560 1000000 1000000
g14-g88 11 131 140 147 156 358 685 1000001 1000000
g14-g89 11 88 103 110 113 114 127 1000000 207
g14-g90 11 220 199 293 216 204 274 1000000 372
g14-g91 11 173 189 196 203 277 1000001 266 229
g14-g92 11 199 218 226 234 360 1000001 317 264
g14-g94 11 264 283 291 296 304 345 1000002 546
g14-g95 11 193 220 236 255 236506 339 503 493
g14-g96 11 198 225 242 263 535794 547 405 365
g14-g97 11 198 226 242 273 10234 372 505 364
g14-g98 11 227 245 261 301 359 535 389 357
g14-g99 11 216 245 261 304 359 391 389 393
g15-g100 11 282 227 277 280 275 280 568 323
g15-g101 11 314 340 351 366 369 368 1000001 415
g15-g102 11 362 385 397 404 405 407 1000002 453
g15-g103 11 472 490 512 518 517 521 1000001 553
g15-g104 11 572 653 666 832 307989 1000003 1090 874
g15-g105 11 576 619 671 836 306584 1000002 863 892
g15-g106 11 1168 1255 1574 7261 1000002 1000017 1541 1496
g15-g107 11 1038 1254 1273 74596 1000002 1000009 1504 1536
g15-g108 11 1271 1296 1543 4030 1000005 1000018 1746 1850
g15-g109 11 1332 1512 1534 1584 1595 1595 1000005 1792
g15-g110 11 2782 2917 3013 3099 3164 3629 1000011 2990
g15-g111 11 1716 1848 2268 8962 1000014 1000002 2394 2455
g15-g112 11 2435 2609 2746 2844 2867 2949 3242 3182
g15-g51 11 300 3480 1590 4808 1000000 16 11 11
g15-g52 11 4 4 5 5 5 5 1000000 373
g15-g53 11 6 7 7 7 16 88331 8 8
g15-g54 11 13 13 14 14 15 16 1000000 2815
g15-g55 11 13 19 20 13 14 14 1000000 17
g15-g56 11 14 14 14 15 15 16 1000000 2500
g15-g57 11 7 11 8 9 10 10 1000000 170
g15-g61 11 13 14 15 16 16 16 17 19
g15-g62 11 21 21 22 23 23 24 1000000 41
g15-g63 11 36 96 368 8206 955073 2495 36 37
g15-g64 11 1000000 1000000 1000000 1000000 1000000 48395 91 90
g15-g65 11 31 31 32 32 32 33 36 40
g15-g67 11 22 24 25 26 26 26 1000000 32
g15-g68 11 542 21277 82231 253668 75 76 75 75
g15-g69 11 35 41 43 44 44 44 49 61
g15-g70 11 19 21 24 25 26 26 35 106
g15-g71 11 25 29 30 30 31 31 46 58
g15-g72 11 19 21 23 25 28 48 50 70
g15-g74 11 47 50 53 57 58 61 1000000 108
g15-g75 11 96 103 108 112 118 121 1000000 1000000
g15-g76 11 309 282 322 315 298 302 1000000 1000000
g15-g77 11 461 477 499 492 500 503 1000000 466
g15-g78 11 63 66 68 70 74 84 1000000 75
g15-g79 11 48 53 57 58 59 59 1000001 72
g15-g80 11 40 43 47 53 57 58 97 2928
g15-g81 11 161 149 153 155 155 157 390 171
g15-g83 11 130 136 135 136 137 139 1000000 151
g15-g84 11 987 1078 1071 1133 1076 1101 1000001 1020
g15-g85 11 68 86 87 94 96 96 1000000 118
g15-g87 11 116 125 129 132 136 145 1000000 6195
g15-g88 11 123 131 134 138 145 154 1000000 2941
g15-g89 11 81 94 104 109 109 113 1000001 131
g15-g90 11 173 189 197 196 196 196 1000001 221
g15-g91 11 184 241 224 197 219 222 230 233
g15-g92 11 183 203 217 225 228 235 264 264
g15-g94 11 237 265 279 284 287 288 1000001 373
g15-g95 11 196 205 226 242 256 263 366 342
g15-g96 11 199 264 229 247 260 267 368 347
g15-g97 11 192 209 229 248 260 266 364 401
g15-g98 11 206 226 247 293 272 284 455 359
g15-g99 11 206 237 247 264 273 284 361 360
g16-g100 11 161 167 170 191 214 247 17070 1000001
g16-g101 11 290 310 361 388 541 9769 1000002 1000001
g16-g102 11 367 389 413 439 20887 211053 1000002 1000001
g16-g103 11 488 501 520 547 37755 567242 1000002 1000003
g16-g104 11 532 1066 1000002 1000003 1000002 1000001 1000001 1000007
g16-g105 11 537 1070 1000007 1000001 1000004 1000002 1000007 1000005
g16-g106 11 1126 11246 1000002 1000002 1000014 1000002 1000012 1000008
g16-g107 11 979 4435 1000003 1000007 1000002 1000005 1000006 1000006
g16-g108 11 1138 7101 1000010 1000007 1000003 1000019 1000015 1000007
g16-g109 11 1230 1460 1908 1719 2333 42664 1000010 1000022
g16-g110 11 2942 3128 3375 13517 302241 1000002 1000014 1000009
g16-g111 11 1621 14094 1000007 1000012 1000016 1000011 1000008 1000011
g16-g112 11 2175 2293 2413 2851 11125 62036 1000015 1000016
g16-g51 11 5 1000000 1000000 1000000 1000000 1000000 1000000 72752
g16-g52 11 3 4 6 8 23 281 1000000 1000000
g16-g53 11 6 19 1586 57311 1000000 1000000 1000000 1000000
g16-g54 11 13 14 21 61 659 7049 1000000 1000000
g16-g55 11 13 19 15 48 494 4131 1000000 1000000
g16-g56 11 14 14 16 67 779 8946 1000000 1000000
g16-g57 11 6 6 5 6 6 7 420 1000000
g16-g61 11 16 20 23 25 38 725 1000000 1000000
g16-g62 11 27 28 31 28 493 9088 1000000 1000000
g16-g63 11 169 21182 483548 1000000 1000000 1000000 1000000 115
g16-g64 11 1000000 2810 25417 1000000 203 1000000 259 95
g16-g65 11 35 34 35 424 3684 35352 1000000 1000000
g16-g67 11 19 21 26 28 40 732 1000000 1000000
g16-g68 11 446512 1000000 1000000 1000000 1000000 1000000 1000000 3918
g16-g69 11 22 27 30 66 385 2304 1000000 1000000
g16-g70 11 15 17 27 21 25 48 52809 1000000
g16-g71 11 34 41 30 96 672 2960 1000000 1000000
g16-g72 11 16 17 26 27 634 10882 1000000 1000000
g16-g74 11 43 45 92 127 226070 1000000 1000000 1000000
g16-g75 11 122 102 237 900 1000000 1000000 1000000 1000000
g16-g76 11 309 301 1217 4168 1000000 1000000 1000000 1000000
g16-g77 11 459 470 1641 7830 1000000 1000000 1000000 1000000
g16-g78 11 70 80 160 512 7316 109328 1000000 1000000
g16-g79 11 66 71 76 108 344 3664 1000000 1000001
g16-g80 11 34 35 35 37 40 48 5809 1000000
g16-g81 11 149 161 285 241 14168 164101 1000000 1000001
g16-g83 11 142 151 151 1095 9412 141899 1000000 1000000
g16-g84 11 1182 1093 2314 8953 1000000 1000000 1000001 1000000
g16-g85 11 56 58 66 75 88 105 33490 1000000
g16-g87 11 106 116 142 261 2310 27469 1000001 1000000
g16-g88 11 118 132 185 385 4748 58213 1000000 1000000
g16-g89 11 64 73 84 99 117 153 422480 1000001
g16-g90 11 172 202 211 231 3606 49456 1000000 1000001
g16-g91 11 153 152 178 207 759 4721 1000001 1000001
g16-g92 11 164 190 217 242 1089 5477 1000001 1000001
g16-g94 11 222 256 285 480 2894 27623 1000002 1000001
g16-g95 11 163 170 179 222 591 6019 1000001 1000001
g16-g96 11 165 176 184 236 1820 35035 1000001 1000001
g16-g97 11 176 180 191 210 634 45155 1000001 1000003
g16-g98 11 179 195 220 1019 21016 188104 1000002 1000001
g16-g99 11 180 220 250 1568 38090 277399 1000002 1000001
g17-g100 11 260 255 1892 3739 1000001 1000001 1000002 1000001
g17-g101 11 401 56047 324100 1000001 1000001 1000003 1000001 1000001
g17-g102 11 421 111071 839548 1000001 1000002 1000001 1000003 1000001
g17-g103 11 528 310514 1000001 1000003 1000002 1000001 1000001 1000001
g17-g104 11 1002 60358 231959 14608 3082 1609 1018 938
g17-g105 11 2695 86955 23321 14651 3804 1607 1081 949
g17-g106 11 1519 21558 1000006 1000006 1000011 1000002 1000008 979754
g17-g107 11 1844 1924 85793 1000004 254501 22882 1652 1617
g17-g108 11 1477 36750 2220 1000002 93068 52554 75162 1926
g17-g109 11 153238 1000006 2004 2039 2045 1966 2013 2008
g17-g110 11 3261 3250 3282 3363 3277 3595 17248 3309
g17-g111 11 2177 26506 1000003 1000011 10469 22342 1000007 2654
g17-g112 11 4215 217754 1000003 1000018 1000014 1000021 1000015 6466
g17-g51 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g17-g52 11 589 206530 1000000 1000000 1000000 1000000 1000000 8
g17-g53 11 15 593 1741 7133 38971 3199 98 999560
g17-g54 11 27 98 132 32 34 31 19 19
g17-g55 11 436 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g17-g56 11 20 43 25 58 21 27 20 20
g17-g57 11 6 6 8 81 3450 18932 1000000 1000000
g17-g61 11 33 71 81 84 82 148 258084 2217
g17-g62 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 64
g17-g63 11 40 39 5702 39 39 39 39 40
g17-g64 11 95 94 94 93 93 108 109 94
g17-g65 11 491 686830 1000000 1000000 1000000 1000000 1000000 149807
g17-g67 11 28 4119 24801 564862 1000000 1000000 1000000 1000000
g17-g68 11 80 81 81 81 81 81 81 82
g17-g69 11 886 83018 1000000 322292 36944 1000000 22642 183
g17-g70 11 23 201 2471 55074 1000000 1000000 1000000 1000000
g17-g71 11 1046 92693 1000000 390327 102748 1000000 1000000 296
g17-g72 11 19 19 1000000 1000000 1000000 1000000 1000000 53
g17-g74 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 77
g17-g75 11 101 102 118 107 114 115 114 114
g17-g76 11 271 283 272 272 272 277 271 272
g17-g77 11 474 474 474 472 471 472 491 475
g17-g78 11 78 83 164422 7943 80 80 109954 394
g17-g79 11 59 1119 22726 60393 108 82 1021 115
g17-g80 11 48 48 242 2103 137415 1000000 1000000 1000000
g17-g81 11 591 280977 1000000 1000001 1000001 1000000 1000001 1000000
g17-g83 11 177 169 169 186 169 168 170 172
g17-g84 11 1022 1007 1037 1046 1041 1042 1041 1044
g17-g85 11 79 670 4224 23270 1000000 1000000 1000000 1000000
g17-g87 11 193 307 200 183 187 180 184 171
g17-g88 11 161 424 287 277 203 200 174 175
g17-g89 11 118 6950 23650 237268 1000001 1000001 1000000 1000000
g17-g90 11 248 257 259 273 401 261 351 283
g17-g91 11 295 14710 309981 1000001 1000001 1000000 1000001 447
g17-g92 11 378 18928 432982 1000000 1000000 1000002 1000001 663
g17-g94 11 961 365 378 434 371 366 553 3077
g17-g95 11 230 8571 426815 1000001 1000001 1000001 1000002 653
g17-g96 11 241 16077 368988 1000001 1000002 1000001 1000001 759
g17-g97 11 213 41635 1000001 1000001 1000001 1000002 1000002 1000001
g17-g98 11 640 109594 1000001 1000001 1000001 1000001 1000001 721
g17-g99 11 894 169890 1000001 1000001 1000002 1000001 1000001 719
g18-g100 11 170 172 1841 3896 333031 1000001 1000002 1000001
g18-g101 11 452 64611 330733 1000001 1000003 1000001 1000001 1000003
g18-g102 11 427 133287 877570 1000001 1000001 1000003 1000001 1000001
g18-g103 11 526 371345 1000001 1000001 1000002 1000003 1000000 1000002
g18-g104 11 1000005 1000002 1000006 1000001 1000005 1000009 1000004 988
g18-g105 11 1000001 1000001 1000001 1000002 1000009 1000001 1000004 1034
g18-g106 11 13024 1000007 1000004 1000008 1000011 1000005 62655 4298
g18-g107 11 1000008 1000011 678603 825451 1000002 691778 12656 3755
g18-g108 11 1000006 1000004 1000002 1000009 1000009 1000014 963596 22174
g18-g109 11 129695 1000004 1000007 1000004 1000007 1000009 1995 1988
g18-g110 11 3629 16888 15859 17632 15554 12172 17379 3267
g18-g111 11 16075 1000003 1000013 1000005 1000010 1000003 2728 6919
g18-g112 11 3745 222505 1000015 1000016 1000003 1000012 1000016 1000003
g18-g51 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g52 11 7 32319 872017 1000000 1000001 1000000 1000000 492853
g18-g53 11 4028 1000000 1000000 1000000 1000000 1000000 1000000 394410
g18-g54 11 1000000 1000000 1000000 1000000 1000000 1000000 6853 21
g18-g55 11 338 223911 1000000 1000000 1000000 1000000 1000000 1000000
g18-g56 11 1000000 1000000 1000000 1000000 1000000 1000000 1252 334
g18-g57 11 6 6 7 63 1301 5304 1000000 1000000
g18-g61 11 1161 95433 1000000 1000000 1000000 1000000 1000000 1000000
g18-g62 11 389978 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g63 11 61 1000000 1000000 1000000 1000000 1000000 670 54
g18-g64 11 99 94 94 94 109 109 93 103
g18-g65 11 510 337312 1000000 1000000 1000000 1000000 1000000 1000000
g18-g67 11 41 4966 25095 170083 1000000 1000000 1000000 1000000
g18-g68 11 113 122 2133 81 81 518 81 82
g18-g69 11 971 36960 504414 1000000 1000000 1000000 1000000 1000000
g18-g70 11 20 129 1761 11320 143264 986695 1000000 1000000
g18-g71 11 1012 40202 551870 1000000 1000000 1000000 1000000 1000000
g18-g72 11 27 19 20 1000000 1000000 1000000 1000000 1000000
g18-g74 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 76
g18-g75 11 102 103 103 104 115 118 113 113
g18-g76 11 271 272 271 271 271 272 271 274
g18-g77 11 471 473 473 472 506 472 473 473
g18-g78 11 147 311 611 202 293 83 803 87
g18-g79 11 53 1112 3491 4372 5117 156 2361 3746
g18-g80 11 53 57 196 1117 36079 191492 1000000 1000000
g18-g81 11 574 291357 1000001 1000000 1000001 1000001 1000001 1000001
g18-g83 11 175 169 168 169 168 169 169 175
g18-g84 11 1061 1074 1058 1039 1037 1040 1050 1040
g18-g85 11 58 766 3341 12401 393222 1000000 1000001 1000001
g18-g87 11 32973 664864 689594 398805 25149 23206 220 327
g18-g88 11 57485 570440 638254 67864 23231 17854 1542 204
g18-g89 11 135 8117 23516 111587 1000000 1000000 1000000 1000000
g18-g90 11 420 254 318 418 355 340 398 323
g18-g91 11 259 14930 125008 1000001 1000000 1000001 1000000 1000001
g18-g92 11 307 19225 165033 1000001 1000000 1000002 1000001 1000001
g18-g94 11 1094 2702 2785 2911 3973 8589 661 393
g18-g95 11 217 7323 99335 1000001 1000001 1000002 1000002 1000001
g18-g96 11 296 8973 143485 1000001 1000003 1000001 1000002 1000002
g18-g97 11 207 6382 614204 1000001 1000003 1000002 1000001 1000001
g18-g98 11 501 79892 877471 1000001 1000001 1000002 1000002 1000001
g18-g99 11 636 110741 1000001 1000001 1000002 1000001 1000001 1000001
g19-g100 11 175 192 267 273 316 317 1000001 1000002
g19-g101 11 353 427 5707 49055 305248 1000002 1000001 1000003
g19-g102 11 427 35636 187239 776983 1000003 1000001 1000001 555
g19-g103 11 529 131984 518333 1000001 1000001 1000001 1000003 646
g19-g104 11 1174 1000003 1000004 1000002 1000003 1000002 1000007 1000002
g19-g105 11 1182 1000001 1000001 1000004 1000007 1000003 1000003 1000001
g19-g106 11 44327 1000005 1000010 1000005 1000002 1000014 1000003 1000007
g19-g107 11 7193 1000003 1000008 1000008 1000004 1000005 1000005 1000005
g19-g108 11 11157 1000002 1000002 1000011 1000006 1000012 1000002 1000004
g19-g109 11 1676 1767 35827 245798 1000001 1000002 1000006 1000002
g19-g110 11 1000002 1000008 1000009 1000011 1000006 1000002 247250 3293
g19-g111 11 53806 1000006 1000012 1000007 1000009 1000007 1000009 1000007
g19-g112 11 2460 2915 10200 69032 428515 1000007 1000017 1000014
g19-g51 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 33
g19-g52 11 4 5 282 6707 50313 509066 1000000 1000000
g19-g53 11 7 111206 649287 1000000 1000000 1000000 1000000 12
g19-g54 11 1025 88809 1000000 1000000 1000000 1000000 1000000 1400
g19-g55 11 16 3001 30561 209575 1000000 1000000 1000000 30
g19-g56 11 3092 224158 1000000 1000000 1000000 1000000 1000000 33
g19-g57 11 6 6 10 9 11 11 6643 1000000
g19-g61 11 17 17 142 299 1561 7879 1000000 1000000
g19-g62 11 22 13926 552372 1000000 1000000 1000000 1000000 50
g19-g63 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 42
g19-g64 11 1501 159 95 97 470 104 93 94
g19-g65 11 39 17230 150619 968818 1000000 1000000 1000000 47
g19-g67 11 36 30 425 3624 22558 226235 1000000 6356
g19-g68 11 1000000 1000000 1000000 1000000 1000000 1000000 2052 82
g19-g69 11 45 38 322 2613 20561 156854 1000000 1000000
g19-g70 11 27 24 27 40 162 857 1000000 1000000
g19-g71 11 32 48 471 3655 26384 193018 1000000 1000000
g19-g72 11 28 29 32 880 49845 724685 1000000 1000000
g19-g74 11 75 1000000 1000000 1000000 1000000 1000000 1000000 78
g19-g75 11 101 130 103 105 108 109 119 122
g19-g76 11 270 271 275 286 275 271 271 272
g19-g77 11 471 472 466 468 466 484 467 467
g19-g78 11 620379 1000000 1000000 1000000 1000000 1000000 120758 1118
g19-g79 11 55 163 21271 285645 1000000 1000001 1000000 1000000
g19-g80 11 37 40 46 54 121 246 167623 1000000
g19-g81 11 168 53353 292485 1000000 1000000 1000001 1000001 191
g19-g83 11 25977 171282 1000001 1000000 1000001 1000000 1000000 173
g19-g84 11 1033 1111 1114 1057 1042 1042 1040 1079
g19-g85 11 63 97 96 115 115 1388 1000000 1000000
g19-g87 11 1018 35217 924153 1000000 1000000 1000001 1000001 136154
g19-g88 11 19616 522978 1000000 1000001 1000001 1000001 1000000 12940
g19-g89 11 85 108 128 128 2074 5561 1000001 1000001
g19-g90 11 215 1602 93670 1000001 1000001 1000000 1000000 1000002
g19-g91 11 171 202 594 4357 27103 162680 1000001 1000002
g19-g92 11 194 230 714 4621 29842 186123 1000001 1000001
g19-g94 11 294 4190 158179 1000001 1000000 1000002 1000001 1000001
g19-g95 11 179 257 412 1475 8379 102498 1000001 1000001
g19-g96 11 184 213 551 3452 23087 189414 1000001 1000001
g19-g97 11 186 213 296 764 2649 52545 1000001 1000002
g19-g98 11 206 365 2393 15376 94646 960781 1000001 1000001
g19-g99 11 206 374 2463 15740 97433 1000002 1000001 1000001
g2-g100 11 127 455 2474 2159 209 177 151 150
